jacket saco
"stop it" "¡Anda a molestar a tu abuela!"
"stop it" "¡Andate a la porra!"
"stop it" ¡Callate!
"stop it" ¡Cállate!
"stop it" ¡Calmate!
"stop it" "¡Deja de fregar!"
"stop it" "¡Deja de joder!"
"stop it" "¡Deja de molestar!"
"stop it" ¡Dejá…!
"stop it" "¡Déjame en paz!"
"stop it" "¡Déjame quieto!"
"stop it" "¡Dejáme tranquilo!"
"stop it" ¡Dejame…!
"stop it" "¡Estáte quieto ya!"
"stop it" "¡No jodás más!"
"stop it" "¡No jodás!"
"stop it" "¡No me estés fregando!"
"stop it" "¡No me jodas!"
"stop it" "¡No molestes!"
"stop it" "¡Que molestás!"
tell-tale chismoso
tell-tale oreja
tell-tale sapo
tell-tale soplón
tell-tale tapudo
flatterer cepillo
bully agresivo
bully belicoso
bully bravucón
bully buscapleito
bully buscapleitos
bully entrometido
bully metiche
bully metido
bully peleador
bully pendenciero
bully pleitista
"bullied child" dejado
"bullied child" desgraciado
"bullied child" pendejo
"bullied child" "pobre diablo"
"bullied child" pobrecito
"bullied child" puerquito
"bullied child" salado
"bullied child" víctima
"popular student" "buen compañero"
"popular student" "buen muchacho"
"popular student" "buen niño"
"popular student" "buena gente"
"popular student" "buena onda"
"popular student" "buena persona"
"popular student" consentido
"popular student" líder
"popular student" popular
meek aislado
meek callado
meek humilde
meek introvertido
meek retraído
meek solitario
meek tímido
meek triste
hooligans banda
hooligans delincuentes
hooligans desastrosos
hooligans desordenados
hooligans insoportables
hooligans malandros
hooligans maleantes
hooligans malos
hooligans pandilla
hooligans pandilleros
repeater aplazados
repeater bruto
repeater burro
repeater colgado
repeater repitente
repeater reprobado
"close friend" amigazo
"close friend" "amigo del alma"
"close friend" "amigo íntimo"
"close friend" amigote
"close friend" amiguísimo
"close friend" brother
"close friend" "buen cuate"
"close friend" "carne y uña"
"close friend" cuate
"close friend" hermano
"close friend" "mejor amigo"
"close friend" "muy amigo"
"close friend" "uña y carne"
"close friend" yunta
boss jefe
boss patrón
pay paga
pay salario
tired agotado
tired cansado
tired decaído
tired desganado
tired "estar que no puedo más"
tired fundido
tired "hecho leña"
tired "hecho mierda"
tired "hecho polvo"
tired jodido
tired molido
tired muerto
tired reventado
penniless acabado
penniless "en bancarrota"
penniless "en la calle"
penniless "en la lipidia"
penniless "en la ruina"
penniless jodido
penniless limpio
penniless palmado
penniless planchado
penniless quebrado
penniless "sin dinero"
penniless "sin ni cinco"
penniless "sin plata"
penniless "sin un centavo"
penniless "sin un cinco"
penniless "sin un peso"
penniless "sin un quinto"
party convivio
party fiesta
party pachanga
policeman guardia
policeman ley
policeman poli
policeman policía
"patrol car" "carro de la policía"
"patrol car" patrulla
"patrol car" "patrulla policial"
"patrol car" radiopatrulla
"patrol wagon" "carro policial"
"patrol wagon" patrulla
"patrol wagon" zaranda
plainclothes-man agente
plainclothes-man "agente de civil"
plainclothes-man detective
plainclothes-man encubierto
plainclothes-man investigador
plainclothes-man oreja
plainclothes-man "policía vestidos de civil"
prison bote
prison calabozo
prison cárcel
prison comisaría
prison cuartel
prison delegación
prison "estación de policía"
prison penitenciaría
prison prisión
prison tambo
cigarette cigarrillo
cigarette cigarro
cigarette pitillo
cigarette tabaco
beer amarga
beer birria
beer cervecita
beer chela
beer fría
beer rubia
beer vicha
drug droga
drug estupefaciente
drug hierba]yerba
drug marihuana
drug mota
drug pasta
drug piedra
drug polvo
storm aguacero
storm chaparrón
storm chubasco
storm diluvio
storm lluvia
storm "lluvia fuerte"
storm temporal
storm tormenta
"be unfaithfull" "andar con"
"be unfaithfull" engañar
"be unfaithfull" jugársela
"be unfaithfull" "pegar los tarros"
"be unfaithfull" "pegarsela con otro"
"be unfaithfull" "poner cachos"
"be unfaithfull" "poner los cuernos"
"be unfaithfull" "ponerle el cuerno"
"be unfaithfull" "quemar la canilla"
horns cachos
horns cuernos
horns tarros
contact argolla
contact conecte
contact contacto
contact palanca
contact patas
contact recomendaciones
contact referencias
trouble asunto
trouble bronca
trouble cuestión
trouble enojo
trouble lío
trouble molestia
trouble problema
trouble rollo
trouble vaina
beating bofetada
beating cachetada
beating cacheteada
beating fajazo
beating golpe
beating golpiza
beating lección
beating nalgada
beating paliza
beating palmada
beating patada
beating pescozón
beating puñetazo
beating sopapo
beating tortazo
beating tunda
"old man" mayor
"old man" "persona mayor"
"old man" veterano
"old man" viejito
"old man" viejo
baby bebé
baby bebecita
baby bebecito
baby bebita
baby bebito
baby criatura
baby criaturita
baby nene
baby nené
baby nenito
baby niñito
baby niño
baby "niño de brazos"
baby "niño tierno"
baby "recién nacido"
baby tierno
drunken alegre
drunken bebido
drunken bolo
drunken borracho
drunken ebrio
drunken mamado
drunken "pasado de copas"
drunken "pasado de tragos"
drunken rascado
drunken tomado
beat apalear
beat aporrear
beat "cagar a palos"
beat "dar una paliza"
beat "dar una tunda"
beat fajear
beat golpear
beat "mal matar"
beat masacrar
beat noquear
beat patear
beat pegar
beat pijear
beat reventar
beat sopapear
thin delgadito
thin delgado
thin escuálido
thin escurrido
thin esquelético
thin famélico
thin flaco
thin flacucho
thin lombriz
thin palillo
fat ballena
fat cerdo
fat chancho
fat gordinflón
fat gordo
fat obeso
fat rechoncho
fat tanque
fat timbón
fat vaca
tall alto
tall enorme
tall gigante
tall grande
tall grandulón
tall jirafa
tall jirafón
tall largo
tall larguirucho
tall poste
tall tranca
tall varilla
short bajito
short bajo
short chaparrito
short chaparro
short chiquito
short enano
short pequeño
short "sopla suelo"
short tapón
charming atractiva
charming "bien bonita"
charming bonita
charming "buen cuero"
charming buena
charming buenísima
charming cuerazo
charming culazo
charming divina
charming encantadora
charming encanto
charming "está buena"
charming "está buenísma"
charming "está como quiere"
charming "está en su punto"
charming guapa
charming linda
charming muñeca
charming "no le hace falta nada"
charming preciosura
charming rica
charming sexi
charming "ya está en edad de merecer"
charming "ya la aguanta"
attractive apuesto
attractive atractivo
attractive bellísimo
attractive "bien parecido"
attractive buenísimo
attractive "como para comérselo"
attractive "de morirse"
attractive guapérrimo
attractive guapetón
attractive guapísimo
attractive guapo
attractive lindo
attractive "muy guapo"
attractive precioso
attractive regio
attractive super
attractive tipazo
"not attractive" adefesio
"not attractive" espantoso
"not attractive" fatal
"not attractive" federico
"not attractive" feísimo
"not attractive" feo
"not attractive" horrible
"not attractive" horroroso
"not attractive" "tropezón en ayuna"
bad-smelling apestoso
bad-smelling asqueroso
bad-smelling cerdo
bad-smelling chancho
bad-smelling cochino
bad-smelling hediondo
bad-smelling podrido
bad-smelling sucio
head cabeza
head chirimoya
head coco
head cráneo
head maceta
hair cabello
hair crenchas
hair greña
hair mechas
hair melena
hair pelo
feet patas
feet patitas
feet patotas
feet pies
pregnant embarazada
pregnant "en estado de buena esperanza"
pregnant encinta
pregnant esperando
pregnant "esperando bebé"
pregnant panzona
pregnant preñada
"very cold" "estar con frío"
"very cold" "estar congelado"
"very cold" "estar helado"
"very cold" "estar muerto de frío"
"very cold" "estar tiritando de frío"
"very cold" "estarse congelando"
"very cold" "morirse de frío"
"very cold" "titiritando de frío"
competent atinado
competent capaz
competent competente
competent culto
competent inteligente
competent listo
competent "muy claro"
competent pilas
competent preparado
fool animal
fool asno
fool baboso
fool bestia
fool bobo
fool boludo
fool bruto
fool burro
fool "cabeza de chorilto"
fool demente
fool dundo
fool estúpido
fool falto
fool idiota
fool ignorante
fool imbécil
fool incompetente
fool inepto
fool inútil
fool lelo
fool lerdo
fool limitado
fool menso
fool metepata
fool mongolito
fool necio
fool pasguato
fool pasmado
fool pazguato
fool pendejo
fool "retrasado mental"
fool sonso
fool tarado
fool tarúpido
fool tonto
fool torpe
fool zonzo
fool zopenco
stranger "de afuera"
stranger "de otra parte"
stranger "de otro lado"
stranger "de por ahí"
stranger extranjero
stranger forastero
coarseness babosada
coarseness grosería
coarseness porquería
coarseness tarugada
foolishness babosada
foolishness bobada
foolishness bobería
foolishness burrada
foolishness disparate
foolishness estupidez
foolishness fregadera
foolishness idiotada
foolishness idiotez
foolishness imbecilidad
foolishness insensatez
foolishness majadería
foolishness necedad
foolishness sandez
foolishness tontera
foolishness tontería
informer bocón
informer chismoso
informer delator
informer espía
informer informante
informer oreja
informer sapo
informer soplón
informer traidor
flatterer adulador
flatterer arrastrado
flatterer lameculos
flatterer lisonjero
flatterer salamero
flatterer servil
fluke carambola
fluke chiripa
fluke chiripazo
fluke chiripón
fluke dedazo
fluke leche
fluke milagro
fluke "pura chiripa"
fluke "pura suerte"
fluke suerte
rich adinerado
rich "de billete"
rich "de dinero"
rich millonario
rich platudo
rich "podrido en dinero"
rich ricachón
rich rico
boring antipático
boring desagradable
boring inaguantable
boring insoportable
boring jodido
boring jodión
boring molesto
boring odioso
boring pesado
boring terrible
lazy dejado
lazy flojo
lazy haragán
lazy holgazán
lazy huevón
lazy ocioso
lazy perezoso
lazy vago
poor acabado
poor limpio
poor miserable
poor "muerto de hambre"
poor palmado
poor pelado
poor pelagatos
poor pobre
poor pobrecito
poor pobretón
"sexuallly aroused" alborotado
"sexuallly aroused" caliente
"sexuallly aroused" deseoso
"sexuallly aroused" excitado
hello Aló.
hello Buenas.
hello Bueno.
hello "Buenos días."
hello Hola.
hello ¡Si!
hello ¿Aló?
hello "¿Con quién hablo?"
hello ¿Hola?
hello ¿Sí?
hello Buenas.
hello Diga.
hello Dígame.
hello "Sí, diga."
hell! ¡Híjole!
hell! ¡Hijueputa!
hell! ¡Uy!
hell! ¡Vaya!
hell! "A la gran puta"
hell! "A la mierda."
hell! "A la púchica"
hell! Ay.
hell! Carajo.
hell! Caramba.
hell! Caray.
hell! Chocho
hell! Jodido.
hell! Mierda.
hell! púchica
hell! Puta.
"of course!" "¡A huevo!"
"of course!" "¡Desde Luego!"
"of course!" ¡Evidentemente!
"of course!" ¡Exacto!
"of course!" ¡Sí!
"of course!" "Claro que sí."
"of course!" Claro.
"of course!" "Cómo no."
"of course!" Okey.
"of course!" "Por supuesto."
"of course!" Seguro.
"of course!" "Sin duda."
"isn't it?" ¿Cierto?
"isn't it?" "¿No es así?"
"isn't it?" "¿No ve?"
"isn't it?" ¿No?
"isn't it?" "¿Sí o no?"
"isn't it?" ¿Verdad?
bye "¡Hasta la vista!"
bye "¡Hasta luego!"
bye "¡Hasta pronto!"
bye Adiós.
bye Bay.
bye Bueno.
bye Chao.
bye "Nos vemos."
bye Okey.
"cannot remember" "Me olvidé."
"cannot remember" "No me acuerdo."
"cannot remember" "No sé."
"cannot remember" "No tengo la más puta idea."
"cannot remember" "No tengo ni idea."
"cannot remember" "Quedarse en blanco."
"cannot remember" "Se me borró el disco duro."
"cannot remember" "Se me fue el avión."
"cannot remember" "Se me fue la onda."
"cannot remember" "Se me fue."
"cannot remember" "Se me olvidó."
"cannot remember" "Soy un desastre."
"cannot remember" "Tengo la mente en blanco."
"old boy" amigo
"old boy" brother
"old boy" buey
"old boy" compadre
"old boy" hermano
"old boy" mano
"old boy" "mi hermano"
"old boy" viejo
annoying absurda
annoying asquerosa
annoying cruel
annoying desagradable
annoying desastre
annoying desgracia
annoying difícil
annoying dura
annoying fregado
annoying injusta
annoying mala
annoying mierda
annoying molesto
annoying porquería
annoying terrible
"out of order" arruinado
"out of order" averiado
"out of order" dañado
"out of order" descompuesto
"out of order" "echado a perder"
"out of order" estropeado
"out of order" fregado
"out of order" fundido
"out of order" "hecho mierda"
"out of order" "hecho polvo"
"out of order" jodido
"out of order" malo
tremendous admirable
tremendous bárbaro
tremendous brillante
tremendous buenísimo
tremendous "de maravilla"
tremendous estrella
tremendous estupendo
tremendous excelente
tremendous extraordinario
tremendous fabuloso
tremendous "fuera de serie"
tremendous genial
tremendous genio
tremendous increíble
tremendous maravilla
tremendous "muy inteligente"
tremendous portento
tremendous sobresaliente
tremendous súper
tremendous tremendo
great! ¡Bárbaro!
great! ¡Buenísimo!
great! ¡Espectacular!
great! ¡Estupendo!
great! ¡Excelente!
great! ¡Fabuloso!
great! ¡Fenomenal!
great! ¡Genial!
great! ¡Increíble!
great! ¡Magnífico!
great! "¡Qué alegre!"
great! "¡Qué bien!"
great! "¡Qué bueno!"
great! "¡Qué gusto!"
great! "¡Qué rico!"
great! "¡Qué suerte!"
great! ¡Súper!
"just behind" "ahí atrás de"
"just behind" "atrás de"
"just behind" "atrasito de"
"just behind" "detrás de"
"just behind" "justo atrás de"
"just behind" "justo detrás"
apparently "al parecer"
apparently aparentemente
apparently dicen
apparently "parece que"
apparently posiblemente
apparently "según dicen"
apparently "según parece"
apparently supuestamente
"right now" ahora
"right now" "ahora mismo"
"right now" ahorita
"right now" corriendo
"right now" "de inmediato"
"right now" directo
"right now" enseguida
"right now" rápidamente
"right now" rápido
"a lot" cachimbo
"a lot" cantidad
"a lot" cerro
"a lot" chorro
"a lot" "gran cantidad"
"a lot" "gran número"
"a lot" montaña
"a lot" montón
"a lot" mucho
"a lot" pila
"a lot" "sin número"
"a lot" barbaridad
"a lot" caterva
"a lot" chorro
"a lot" gentío
"a lot" "gran número"
"a lot" grupo
"a lot" manada
"a lot" montón
"a lot" multitud
"a lot" mundo
"a lot" pandilla
"a lot" pila
"a lot" puño
"term payment" "a crédito"
"term payment" "a plazo"
"term payment" "en abono"
"term payment" "en cuotas"
"term payment" "en mensualidades"
feverish ardiendo
feverish calentura
feverish calenturiento
feverish caliente
feverish "con calentura"
feverish "con fiebre"
feverish "con temperatura"
feverish hirviendo
sewer "aguas negras"
sewer alcantarilla
sewer alcantarillado
sewer cloaca
sewer drenaje
sewer tragante
sewer tubería
sewer "tubería de aguas negras"
stretcher andamios
stretcher carretillas
"pile up" aglomerarse
"pile up" agruparse
"pile up" amontonarse
"pile up" apilar
"pile up" apiñarse
"pile up" juntarse
handle agarradera
handle argolla
handle mango
handle oreja
pretty atractiva
pretty bella
pretty bonita
pretty guapa
pretty hermosa
pretty linda
pretty preciosa
uproar alboroto
uproar bochinche
uproar bulla
uproar bullicio
uproar escándalo
uproar fiesta
uproar gentío
uproar gritería
uproar griterío
uproar relajo
lock candado
lock cerradura
lock llavín
cord cinta
cord cordel
cord cordón
cord cuerda
cord mecate
cord soga
cord tira
ahead adelante
ahead "al frente"
ahead delante
ahead "en la parte delantera"
thread enhebrar
thread ensartar
thread meter
angry arrecho
angry bravo
angry disgustado
angry enfadado
angry enojado
angry incómodo
angry irritado
angry molesto
"well up" águila
"well up" bueno
"well up" conocedor
"well up" diestro
"well up" duro
"well up" entendido
"well up" erudito
"well up" especialista
"well up" experto
"well up" genio
"well up" mostruo
"well up" sabio
expel correr
expel despachar
expel despedir
expel echar
expel expulsar
expel sacar
fuck acostarse
fuck coger
fuck "culear [ culiar"
fuck "echar un polvo"
fuck fornicar
fuck "hacer el amor"
fuck templar
fuck "tener sexo"
fuck tirar
talkative bla-blá
talkative charlatán
talkative cotorra
talkative hablador
talkative hablantín
talkative loro
talkative parlanchín
obscene degenerado
obscene indecente
obscene inmoral
obscene obsceno
obscene porno
obscene pornográfico
obscene sucio
merchandise artículo
merchandise mercadería
merchandise mercancía
merchandise producto
knock-kneed chacueco
knock-kneed chueco
knock-kneed corneto
knock-kneed patuleco
skin piel
presentiment corazonada
presentiment impresión
presentiment palpitación
presentiment pálpito
presentiment premonición
presentiment presentimiento
presentiment sensación
presentiment sospecha
resin brea
resin resina
quarrel agarrada
quarrel agarrón
quarrel altercado
quarrel discusión
quarrel disputa
quarrel encontronazo
quarrel enfrentamiento
quarrel pelea
quarrel pleito
quarrel problema
quarrel riña
quarrel trifulca
delay atrasar
delay demorar
delay dilatar
delay retrasar
delay tardar
"in vain" "a lo pendejo"
"in vain" "a lo tonto"
"in vain" "como tonto"
"in vain" "de balde"
"in vain" "de gusto"
"in vain" "en balde"
"in vain" "en vano"
"in vain" infructuosamente
"in vain" inútilmente
"in vain" "para nada"
"in vain" "por gusto"
unfortunate demalas
unfortunate desafortunado
unfortunate desdichado
unfortunate desgraciado
unfortunate infeliz
unfortunate "mala suerte"
unfortunate salado
unfortunate "sin suerte"
unfortunate "tener mala suerte"
spoiled consentido
spoiled mimado
spoiled sobreprotegido
aperitif aperitivo
bar bar
bar cervecería
broadcast televisar
broadcast transmitir
camper acampante
camper campista
"cellophane tape" "cinta adhesiva"
"cellophane tape" tape
"center half" centrocampista
"center half" medio
"center half" "medio campo"
chalet "casa de campo"
chalet "casa quinta"
chalet quinta
coffin ataúd
coffin caja
coffin cajón
cook cocer
cook cocinar
cook hervir
"country man" campesino
crane grúa
"down payment" "cuota inicial"
"down payment" depósito
"down payment" prima
"driving licence" "carné de conductor"
"driving licence" licencia
"driving licence" "licencia de conducir"
"fruit cup" "coctel de frutas"
"fruit cup" "ensalada de frutas"
"gas station" "estación de servicio"
"gas station" gasolinera
"gas station" gasolinería
interim intermedio
interview entrevistar
jogging jogging
jogging trotar
landlady "asistenta doméstica"
landlady empleada
landlady "empleada doméstica"
landlady sirvienta
landlady "trabajadora del hogar"
"long distance call" "llamada de larga distancia"
"military service" "servicio militar"
"move in together" acompañarse
"move in together" arrejuntarse
"move in together" arrimarse
"move in together" "estar en unión libre"
"move in together" juntarse
"move in together" "vivir juntos"
obstinate "cabeza dura"
obstinate obstinado
obstinate testarudo
peanut cacahuate
peanut maní
"pick a girl up" "amigos con derecho"
"pick a girl up" ligar
"pick a girl up" salir
"play boy" donjuan
"play boy" mujeriego
"play boy" "play boy"
"play boy" puto
"radio station" emisora
"radio station" "estación de radio"
"radio station" radio
"radio station" radioemisora
right! "¡Así es!"
right! ¡Correcto!
right! "¡Eso es!"
right! ¡Exacto!
right! ¡Justamente!
scratch arañazo
scratch aruñazo
scratch aruñón
scratch rayón
"shameless person" "cara de palo"
"shameless person" "cara de piedra"
"shameless person" caradura
"shameless person" conchudo
"shameless person" descarado
"short cut" atajo
"short cut" brecha
steal robar
sweetener "azúcar de dieta"
sweetener edulcorante
sweetener endulzante
sweetener esplenda
"take off" despegar
"television station" emisora
"television station" televisora
thaw descongelar
thief ladrón
thief tamal
"vanity case" cosmetiquera
"add fuel to the fire" "añadir leña al fuego"
"add fuel to the fire" "echar leña al fuego"
"admit one's responsibility" "dar la cara"
"admit one's responsibility" "hacerle frente"
"attend with efficiency" "estar en todo"
"attend with efficiency" "estar pendiente"
"be  deaf as a post" "ser más sordo que una pared"
"be  deaf as a post" "ser más sordo que una tapia"
"be a cold fish" "ir más lento que una tortuga"
"be a cold fish" "no le corre sangre por las venas"
"be a cold fish" "no tener sangre en las venas"
"be a cold fish" "ser fresco"
"be a cold fish" "tener atole en las venas"
"be a real chatterbox" "hablar como loro"
"be a real chatterbox" "hablar hasta por los codos"
"be a real chatterbox" "hablar por los codos"
"be angry" "echar chispas"
"be angry" "echar fuego"
"be angry" "echar humo"
"be angry" "estar bravo"
"be angry" "estar que revienta"
"be as sharp as a needle" "ser chispa"
"be as sharp as a needle" "ser pilas"
"be as sharp as a needle" "ser vivísimo"
"be as sharp as a needle" "ser vivo"
"be born lucky" "caer parado"
"be born lucky" "nacer con estrella"
"be born lucky" "nacer con suerte"
"be born lucky" "nacer de pies"
"be born lucky" "nacer parado"
"be born lucky" "tener estrella"
"be broke, penniless" "andar corto de dinero"
"be broke, penniless" "andar palmado"
"be broke, penniless" "andar sin ni un cinco"
"be broke, penniless" "estar alcanzado"
"be broke, penniless" "estar en la calle"
"be broke, penniless" "estar en las latas"
"be broke, penniless" "estar en las últimas"
"be broke, penniless" "estar jodido"
"be broke, penniless" "estar limpio"
"be broke, penniless" "no tener ni un cinco"
"be careful" "andar sobre aviso"
"be careful" "estar atento"
"be careful" "estar pendiente"
"be careful" "pelar el ojo"
"be careful" "tener cuidado"
"be daydreaming" "andar en las nubes"
"be daydreaming" "andar por las nubes"
"be daydreaming" "estar distraído"
"be daydreaming" "estar en la luna"
"be daydreaming" "estar en las nubes"
"be daydreaming" "estar en otro mundo"
"be daydreaming" "estar en otro planeta"
"be daydreaming" "vivir en las nubes"
"be falling asleep" "caerse de sueño"
"be falling asleep" "cerrársele los ojos"
"be falling asleep" "morirse de sueño"
"be gullible" "ser ingenuo"
"be gullible" "ser muy crédulo"
"be hungry" "pasar hambre"
"be hungry" "rugir el tigre"
"be in a mess" "estar hecho un desastre"
"be in a mess" "estar patas arriba"
"be in a mess" "estar un relajo"
"be in a state of chaos" "andar fuera de onda"
"be in a state of chaos" "estar en un callejón sin salida"
"be in a state of chaos" "estar hecho bolas"
"be in a state of chaos" "ser un arroz con mango"
"be in a syndrome of abstinence" "estar con diablos azules"
"be in a syndrome of abstinence" "tener ganas de tomar"
"be in a syndrome of abstinence" "ya no aguantar"
"be in one's element" "estar a gusto"
"be in one's element" "estar como pez en el agua"
"be in one's element" "estar en su cancha"
"be in one's element" "estar encantado"
"be informed" "estar al corriente"
"be informed" "estar al día"
"be informed" "estar al tanto"
"be informed" "estar enterado"
"be inseparable" "comer en un mismo plato"
"be inseparable" "ser uña y carne"
"be inseparable" "ser uña y mugre"
"be left holding the bag" "andar por la calle de la amargura"
"be left holding the bag" "llevarse un chasco"
"be left holding the bag" "quedar vestido y alborotado"
"be left holding the bag" "quedarse plantado"
"be left holding the bag" "tener alegrón de burro"
"be nothing but skin and bones" "estar en los huesos"
"be nothing but skin and bones" "estar flaquísimo"
"be nothing but skin and bones" "estar hecho un costal de huesos"
"be nothing but skin and bones" "estar puro hueso"
"be nothing but skin and bones" "quedar en los huesos"
"be obvious" "caer por su propio peso"
"be obvious" "estar claro"
"be obvious" "más claro no canta un gallo"
"be obvious" "no haber vuelta"
"be obvious" "no tener vuelta de hoja"
"be obvious" "saltar a la vista"
"be obvious" "ser obvio"
"be obvious" "verse a leguas"
"be on tenterhooks" "estar con los nervios de punta"
"be on tenterhooks" "estar en ascuas"
"be on tenterhooks" "estar en vilo"
"be on tenterhooks" "no ver la hora"
"be on tenterhooks" "no ver las horas"
"be on the safe side" "curarse en salud"
"be on the safe side" "más vale prevenir que lamentar"
"be on the safe side" "ser precavido"
"be outspoken" "no andar con rodeos"
"be outspoken" "no tener pelos en la lengua"
"be packed tight" "estar ""full"""
"be packed tight" "estar como sardinas en lata"
"be packed tight" "estar empanzado"
"be packed tight" "estar repleto"
"be packed tight" "no caber ni un alfiler"
"be plain sailing" "estar regalado"
"be plain sailing" "ser pan comido"
"be plain sailing" "ser súper fácil"
"be pregnant" "estar encinta"
"be pregnant" "estar esperando un bebé"
"be pregnant" "salir con barriga"
"be rolling in money" "estar bien forrado de billetes"
"be rolling in money" "estar platudo"
"be rolling in money" "estar podrido en dinero"
"be rolling in money" "vivir como un rey"
"be stubborn" "no dar el brazo a torcer"
"be stubborn" "ser más terco que una mula"
"be stubborn" "ser necio"
"be stubborn" "ser pofiado"
"be stubborn" "ser terco"
"be stubborn" "ser testarudo"
"be the boss" "hacer y deshacer"
"be the boss" "llevar la batuta"
"be the boss" "llevar las riendas"
"be the boss" "llevar los pantalones"
"be the boss" "ser el mero mero"
"be the boss" "ser el que manda"
"be thick-headed" "ser bruto"
"be thick-headed" "ser duro de cabeza"
"be thick-headed" "ser mula"
"be thick-headed" "ser tonto"
"be thick-headed" "ser un bruto"
"be thick-headed" "ser un cabeza dura"
"be thick-headed" "ser un zonzo"
"be thick-headed" "ser un cabeza hueca"
"be thick-headed" "tener pocas luces"
"be touchy" "echar humo por las orejas"
"be touchy" "mirame y no me toqués"
"be touchy" "no aguantarlo nadie"
"be touchy" "tener malas pulgas"
"be touchy" "tener pocas pulgas"
"be tricky" "ser buso"
"be tricky" "ser muy listo"
"be tricky" "ser pilas"
"be unlucky" "estar salado"
"be unlucky" "ser salado"
"be unlucky" "tener mala pata"
"be unlucky" "tener mala suerte"
"be unlucky" "tocarle la bola negra"
"be up to the ears in debt" "endeudarse hasta las orejas"
"be up to the ears in debt" "estar ahogado en deudas"
"be up to the ears in debt" "estar con el agua al cuello"
"be up to the ears in debt" "estar con el agua hasta el cuello"
"be up to the ears in debt" "estar con la soga al cuello"
"be up to the ears in debt" "estar enjaranado"
"be very credulous" "creérselas todas"
"be very credulous" "ser muy inocente"
"be very credulous" "ser pendejo"
"be very credulous" "ser tonto"
"be very stingy" "no dar ni la hora"
"be very stingy" "no soltar ni un centavo"
"be very stingy" "ser más agarrado"
"be very stingy" "ser tacaño"
"be very stingy" "ser un agarrao"
"be well-off" "está bien económicamente"
"be well-off" "estar bien parado"
"be well-off" "tener plata"
"be well-off" "vivir bien"
"beat around the bush" "andar con rodeos"
"beat around the bush" "dar vueltas al asunto"
"beat around the bush" "irse por las ramas"
"beat around the bush" "salirse por la tangente"
"boast of being" alardear
"boast of being" darse
"boast of being" dárselas
"boast of being" "hace alarde de ser"
"boast of being" tirárselas
bother "dar la lata"
bother fastidiar
bother fregar
bother joder
bother "poner pereque"
bother "sacar de quicio"
bribe "dar mordida"
bribe "darle mordida"
"burn one's fingers" "darse con la piedra en los dientes"
"burn one's fingers" fallarle
"burn one's fingers" "salirle el tiro por la culata"
"burn the midnight oil" matarse
"burn the midnight oil" "quemarse las pestañas"
"burst forth into a roar of laughter" "cagarse de la risa"
"burst forth into a roar of laughter" "morirse de la risa"
"burst forth into a roar of laughter" "reírse a carcajada limpia"
"burst forth into a roar of laughter" "revolcarse de risa"
"carry a big stick" "tener argolla"
"carry a big stick" "tener buenas palancas"
"carry a big stick" "tener conectes"
"carry a big stick" "tener influencias"
"carry a big stick" "tener padrino"
"carry the can" "cargar con el muerto"
"carry the can" "pagar el pato"
"carry the can" "pagar los platos rotos"
"catch someone red-handed" "agarrar con las manos en la masa"
"catch someone red-handed" "coger con las manos en la masa"
"catch someone red-handed" pillar
"cause trouble" "alborotar el avispero"
"cause trouble" "alborotar el gallinero"
"cause trouble" "alborotar el panal"
"cause trouble" "armar alboroto"
"cause trouble" "armar lío"
"cause trouble" "armar relajo"
"cause trouble" "armar un despelote"
"change sides" "cambiar de camisa"
"change sides" "pasarse de bando"
"come into one's mind" "cruzársele la idea"
"come into one's mind" "pasar por la mente"
"come into one's mind" "pasarle por la cabeza"
"come into one's mind" "pasársele por la cabeza"
"come into one's mind" "venirle a la mente"
"complicate life" "buscar complicaciones"
"complicate life" "buscar pelos en la sopa"
"complicate life" "buscar problemas"
"complicate life" "buscar tres pies al gato"
"complicate life" "buscarle las cinco patas al gato"
"complicate life" "meterse en camisa de once varas"
"complicate matters" "complicar la vida"
"complicate matters" "hacer la vida de cuadritos"
"cost a fortune" "costar un dineral"
"cost a fortune" "costar un huevo"
"cost a fortune" "costar un ojo de la cara"
"cost a fortune" "costar una millonada"
"cost a fortune" "valer un ojo de la cara"
"cost a fortune" "valer un platal"
"cross one's arm" "cruzarse de brazos"
"cross one's arm" "estar con los brazos cruzados"
"cross one's arm" "estar cruzado de brazos"
"cross one's arm" "quedarse con los brazos cruzados"
"cry like a baby" "deshacerse en lágrimas"
"cry like a baby" "estar hecho un mar de lágrimas"
"cry like a baby" "llorar a lágrima viva"
"cry like a baby" "llorar a mares"
"cry like a baby" "llorar a moco tendido"
"cry like a baby" "llorar como una magdalena"
"cuckold somebody" "pegarle los tarros"
"cuckold somebody" "ponerle  cuernos"
"cuckold somebody" "ponerle los cachos"
"cuckold somebody" "ponerle los tarros"
"cut classes" libretearse
"defend with all one's might" "defender a capa y espada"
"defend with all one's might" "defenderse como gato boca arriba"
"defend with all one's might" "defenderse como gato panza arriba"
"defend with all one's might" "ponerse como una fiera"
die "dar el último suspiro"
die "descansar en paz"
die "entregar el alma"
die "estirar la pata"
die "exhalar el último suspiro"
die fallecer
die "irse de este mundo"
die morirse
die "partir de esta vida"
die "pasar a mejor vida"
dismiss "bortarle del trabajo"
dismiss correrlo
dismiss "darle la patada"
dismiss despedirle
dismiss echar
dismiss "echar a la calle"
dismiss "echar del trabajo"
dismiss echarlo
dismiss "poner de paticas en la calle"
