jacket saco
attractive churrísimo
attractive churro
attractive "como para comérselo"
attractive guapetón
attractive guapísimo
attractive hermoso
attractive lindo
attractive papacito
attractive pintón
attractive potro
attractive precioso
attractive tipazo
attractive "un papito"
"not attractive" adefesio
"not attractive" engendro
"not attractive" feísimo
"not attractive" horrible
bad-smelling apestoso
bad-smelling asqueroso
bad-smelling cerdo
bad-smelling chancho
bad-smelling cochino
bad-smelling hediondo
bad-smelling mugriento
bad-smelling puerco
bad-smelling roñoso
bad-smelling sucio
head cabeza
head coco
head mate
hair cabello
hair pelo
feet patas
feet pies
pregnant "con panza"
pregnant "de encargue"
pregnant embarazada
pregnant "en estado"
pregnant encinta
pregnant esperando
pregnant "esperando bebé"
pregnant gorda
pregnant gordita
pregnant panzona
"very cold" "cagarse de frio."
"very cold" "estar cagado de frío"
"very cold" "estar con frío"
"very cold" "estar congelado"
"very cold" "estar helado"
"very cold" "estar muerto de frío"
"very cold" "estar tiritando de frío"
"very cold" "estarse congelando"
"very cold" "morirse de frío"
"very cold" "titiritando de frío"
competent acertado
competent atinado
competent bocho
competent capaz
competent capo
competent competente
competent culto
competent inteligente
competent listo
competent perfecto
competent preparado
competent sabelotodo
competent sabio
fool animal
fool bestia
fool bobo
fool bodoque
fool bruto
fool burro
fool "cabeza de chorilto"
fool corto
fool demente
fool estúpido
fool huevón
fool idiota
fool ignorante
fool imbécil
fool incompetente
fool inepto
fool infeliz
fool inútil
fool lelo
fool lento
fool lerdo
fool limitado
fool mamerto
fool menso
fool metepata
fool mongólico
fool necio
fool pajarón
fool pelotudo
fool pendejo
fool "retrasado mental"
fool tarado
fool tolongo
fool tonto
fool torpe
fool zonzo
stranger "de afuera"
stranger "de otra parte"
stranger "de otro lado"
stranger "del interior"
stranger extranjero
coarseness grosería
coarseness guarangada
coarseness pavada
coarseness tarugada
foolishness bobada
foolishness bobería
foolishness boludez
foolishness burrada
foolishness disparate
foolishness estupidez
foolishness idiotez
foolishness imbecilidad
foolishness macana
foolishness pavada
foolishness pelotudez
foolishness pendejada
foolishness taradez
foolishness tontada
foolishness tontera
foolishness tontería
spaniard gallego
spaniard hispano
informer bocón
informer chismoso
informer delator
informer soplón
informer traidor
informer yagua'í
flatterer adulador
flatterer adulón
flatterer chupamedias
flatterer salamero
flatterer servil
fluke acomodo
fluke chiripa
fluke leche
fluke milagro
fluke pedo
fluke "pura chiripa"
fluke "pura suerte"
fluke suerte
rich adinerado
rich millonario
rich multimillonario
rich platudo
rich ricachón
rich rico
rich riquillo
boring antipático
boring cansador
boring fastidioso
boring hincha
boring hinchabola
boring hinchapelotas
boring inaguantable
boring insoportable
boring odioso
boring pesado
boring plomazo
boring plomo
boring rompebolas
boring terrible
lazy flojo
lazy haragán
lazy holgazán
lazy perezoso
lazy vago
lazy vagoneta
poor acabado
poor pelado
poor pelagatos
poor pobre
poor "pobre diablo"
poor pobretón
poor seco
poor sogüé
"sexuallly aroused" "a tono"
"sexuallly aroused" acelerado
"sexuallly aroused" activado
"sexuallly aroused" caliente
"sexuallly aroused" deseoso
"sexuallly aroused" excitado
hello Hola.
hello Sí.
hello ¿Hola?
hello ¿Sí?
hello Hello.
hello "Sí, diga."
hell! ¡Hijueputa!
hell! "A la mierda."
hell! Ay.
hell! Carajo.
hell! Caramba.
hell! "La gran flauta."
hell! "La puta."
hell! Miércoles.
hell! Mierda.
hell! Pucha.
hell! Puta.
"of course!" ¡Evidentemente!
"of course!" ¡Sí!
"of course!" "Claro que sí."
"of course!" Claro.
"of course!" "Cómo no."
"of course!" Obvio.
"of course!" "Por supuesto."
"of course!" Seguro.
"of course!" "Sin duda."
"of course!" Verdad.
"isn't it?" "¿Así es?"
"isn't it?" ¿Cierto?
"isn't it?" ¿Verdad?
bye Chau.
bye "Nos vemos."
bye Okey.
"cannot remember" "Me falla la memoria."
"cannot remember" "Me olvidé."
"cannot remember" "No me acuerdo."
"cannot remember" "No sé."
"cannot remember" "No tengo la más puta idea."
"cannot remember" "No tengo ni idea."
"cannot remember" "Se me fue la onda."
"cannot remember" "Se me fue."
"cannot remember" "Se me olvidó."
"cannot remember" "Tengo la mente en blanco."
"cannot remember" "Tengo lagunas mentales."
"old boy" amigo
"old boy" boludo
"old boy" "che hermano"
"old boy" "che ra'á"
"old boy" compa
"old boy" compadre
"old boy" compañero
"old boy" cuate
"old boy" hermano
"old boy" "mi hermano"
"old boy" socio
"old boy" viejo
annoying cagada
annoying complicada
annoying desastre
annoying difícil
annoying dura
annoying "mala onda"
annoying mierda
annoying molesto
annoying porquería
annoying puta
"out of order" averiado
"out of order" dañado
"out of order" descompuesto
"out of order" "echo mierda"
"out of order" estropeado
"out of order" fundido
"out of order" "hecho mierda"
"out of order" roto
tremendous admirable
tremendous brillante
tremendous buenísimo
tremendous campeón
tremendous capo
tremendous "de maravilla"
tremendous estupendo
tremendous excelente
tremendous extraordinario
tremendous fabuloso
tremendous fantástico
tremendous fenomenal
tremendous "fuera de serie"
tremendous genial
tremendous genio
tremendous ídolo
tremendous impresionante
tremendous increíble
tremendous maravilla
tremendous "muy bueno"
tremendous notable
tremendous sobresaliente
tremendous súper
great! ¡Buenísimo!
great! ¡Espectacular!
great! ¡Estupendo!
great! ¡Excelente!
great! ¡Genial!
great! ¡Increíble!
great! "¡Qué bien!"
great! "¡Qué buena onda!"
great! "¡Qué bueno!"
great! "¡Qué gusto!"
great! "¡Qué suerte!"
great! ¡Súper!
great! ¡Yupi!
"just behind" "ahí atrás de"
"just behind" "justo atrás de"
"just behind" "justo detrás"
apparently "al parecer"
apparently aparentemente
apparently dicen
apparently "parece que"
apparently posiblemente
apparently "según creo"
apparently "según dicen"
apparently "según parece"
apparently seguramente
apparently seguro
apparently supuestamente
"right now" ahora
"right now" "ahora mismo"
"right now" "al momento"
"right now" "al toque"
"right now" "de inmediato"
"right now" "de una vez"
"right now" "de volada"
"right now" directo
"right now" "en el acto"
"right now" enseguida
"right now" "muy pronto"
"right now" rápidamente
"right now" rápido
"a lot" cantidad
"a lot" "gran cantidad"
"a lot" "gran número"
"a lot" montón
"a lot" mucho
"a lot" pila
"a lot" banda
"a lot" gentío
"a lot" "gran número"
"a lot" grupo
"a lot" montón
"a lot" multitud
"a lot" mundo
"a lot" punta
"term payment" "a crédito"
"term payment" "a plazo"
"term payment" "a plazos"
"term payment" "con hipoteca"
"term payment" "en cuotas"
feverish afiebrado
feverish ardiendo
feverish "con fiebre"
feverish "con temperatura"
feverish febril
sewer albañal
sewer alcantarillado
sewer cloaca
stretcher carretillas
"pile up" aglomerarse
"pile up" amontonarse
"pile up" apilar
"pile up" juntarse
handle asa
handle mango
handle manija
pretty atractiva
pretty bella
pretty bonita
pretty hermosa
pretty linda
pretty preciosa
uproar algarabía
uproar barullo
uproar bullicio
uproar desorden
uproar farra
uproar fiesta
uproar griterío
uproar kilombo
lock candado
lock cerradura
lock cerrojo
lock tranca
cord cordón
cord cuerda
cord piola
cord piolín
ahead adelante
ahead delante
ahead "en frente"
thread enhebrar
angry bravo
angry cabreado
angry caliente
angry disgustado
angry enojado
angry fastidiado
angry irritado
angry molesto
"well up" bueno
"well up" capo
"well up" conocedor
"well up" entendido
"well up" especialista
"well up" experto
"well up" genio
expel despachar
expel despedir
expel echar
expel expulsar
expel rajar
expel sacar
fuck acostarse
fuck coger
fuck "hacer el amor"
fuck pinchar
fuck ponerle
fuck "tener sexo"
talkative bla-blá
talkative charlatán
talkative conversador
talkative cotorra
talkative hablador
talkative loro
talkative parlanchín
obscene degenerado
obscene indecente
obscene obsceno
obscene porno
obscene pornográfico
obscene sucio
obscene verde
merchandise artículo
merchandise mercadería
merchandise producto
knock-kneed chueco
knock-kneed zambo
skin piel
presentiment corazonada
presentiment impresión
presentiment pálpito
presentiment premonición
presentiment presentimiento
presentiment sensación
presentiment sospecha
resin resina
quarrel agarrón
quarrel altercado
quarrel desavenencia
quarrel discusión
quarrel disputa
quarrel encontronazo
quarrel enfrentamiento
quarrel pelea
quarrel pleito
quarrel problema
quarrel riña
quarrel trifulca
delay retrasar
delay tardar
"in vain" "al cohete"
"in vain" "al divino botón"
"in vain" "al pedo"
"in vain" "al santo botón"
"in vain" "en balde"
"in vain" "en vano"
"in vain" inútilmente
"in vain" "para nada"
unfortunate desdichado
unfortunate desfortunado
unfortunate desgraciado
unfortunate infeliz
unfortunate "mala leche"
unfortunate "mala suerte"
unfortunate "sin suerte"
unfortunate "tener mala suerte"
unfortunate yeta
unfortunate yetatore
spoiled consentido
spoiled malcriado
spoiled maleducado
spoiled mimado
spoiled protegido
spoiled sobreprotegido
aperitif aperitivo
bar bar
bar chopería
bar pup
broadcast transmitir
camper campista
"cellophane tape" "cinta ""scotch"""
"cellophane tape" "cinta adhesiva"
"center half" centrocampista
"center half" "mediocampista central"
chalet "casa de campo"
chalet "casa quinta"
chalet quinta
coffin cajón
cook cocinar
cook hervir
"country man" campesino
crane grúa
"down payment" "cuota inicial"
"down payment" depósito
"down payment" "entrega inicial"
"driving licence" licencia
"driving licence" registro
"fruit cup" "ensalada de frutas"
"gas station" "estación de servicio"
interim intervalo
interview entrevistar
jogging footing
jogging trotar
landlady "asistenta doméstica"
landlady empleada
landlady "empleada doméstica"
landlady mucama
landlady muchacha
"long distance call" "llamada de larga distancia"
"military service" "servicio militar"
"move in together" acompañarse
"move in together" aconcubinarse
"move in together" amancebarse
"move in together" "estar amancebados"
"move in together" "estar en unión libre"
"move in together" "irse a vivir juntos"
"move in together" juntarse
"move in together" "vivir juntos"
obstinate acahatá
obstinate "cabeza dura"
obstinate necio
obstinate obstinado
obstinate testarudo
peanut maní
"pick a girl up" afilar
"pick a girl up" "amigos con derecho"
"pick a girl up" salir
"play boy" donjuan
"play boy" mujeriego
"play boy" picaflor
"play boy" "play boy"
"radio station" emisora
"radio station" radio
right! "¡Así es!"
right! ¡Correcto!
right! "¡Eso es!"
right! ¡Exacto!
right! ¡Justamente!
scratch arañazo
"shameless person" caradura
"shameless person" desacarado
"shameless person" sinvergüenza
"short cut" atajo
steal robar
sweetener edulcorante
"take off" despegar
"television station" canal
thaw descongelar
thief chorro
thief ladrón
thief ratero
"vanity case" neceser
"add fuel to the fire" "añadir leña al fuego"
"add fuel to the fire" "echar leña al fuego"
"admit one's responsibility" "dar la cara"
"admit one's responsibility" "hacerle frente"
"attend with efficiency" "estar en todo"
"be  deaf as a post" "ser más sordo que una tapia"
"be a cold fish" "no tener sangre en las venas"
"be a cold fish" "tener la sangre de pato"
"be a cold fish" "tener la sangre fría"
"be a real chatterbox" "charlar hasta por los codos"
"be a real chatterbox" "hablar como loro"
"be a real chatterbox" "hablar hasta por los codos"
"be angry" "echar chispas"
"be angry" "estar caliente"
"be angry" "estar que revienta"
"be angry" "estar rabioso"
"be as sharp as a needle" "ser chispa"
"be as sharp as a needle" "ser vivísimo"
"be as sharp as a needle" "ser vivo"
"be born lucky" "nacer con estrella"
"be born lucky" "nacer con suerte"
"be broke, penniless" "andar corto de dinero"
"be broke, penniless" "andar en la ruina"
"be broke, penniless" "estar en las últimas"
"be broke, penniless" "estar en vía"
"be broke, penniless" "estar seco"
"be careful" "andar con cuidado"
"be careful" "andar sobre aviso"
"be careful" "estar atento"
"be careful" "estar pendiente"
"be careful" "estar sobre aviso"
"be careful" "tener cuidado"
"be daydreaming" "andar en las nubes"
"be daydreaming" "andar por las nubes"
"be daydreaming" "estar despistado"
"be daydreaming" "estar distraído"
"be daydreaming" "estar en la luna"
"be daydreaming" "estar en las nubes"
"be daydreaming" "estar en otro mundo"
"be daydreaming" "estar en otro planeta"
"be daydreaming" "vivir en las nubes"
"be falling asleep" "caerse de sueño"
"be falling asleep" "cerrársele los ojos"
"be falling asleep" "morirse de sueño"
"be gullible" "ser ingenuo"
"be gullible" "ser muy crédulo"
"be hungry" "pasar hambre"
"be in a mess" "estar desordenado"
"be in a mess" "estar hecho un desastre"
"be in a mess" "estar patas arriba"
"be in a state of chaos" "andar fuera de onda"
"be in a state of chaos" "estar en un callejón sin salida"
"be in a state of chaos" "estar en un lío"
"be in a state of chaos" "estar hecho bolas"
"be in a syndrome of abstinence" "estar en cuarentena"
"be in a syndrome of abstinence" "tener el síndrome de abstinencia"
"be in one's element" "estar a gusto"
"be in one's element" "estar como pez en el agua"
"be in one's element" "estar en su ambiente"
"be in one's element" "estar en su cancha"
"be in one's element" "estar en su salsa"
"be in one's element" "estar encantado"
"be informed" "estar al día"
"be informed" "estar al tanto"
"be informed" "estar enterado"
"be informed" "sabérselas todas"
"be inseparable" "ser carne y uña"
"be inseparable" "ser uña y mugre"
"be left holding the bag" "quedarse a la luna de valencia"
"be nothing but skin and bones" "estar flaquísimo"
"be nothing but skin and bones" "estar hecho un fideo"
"be nothing but skin and bones" "estar piel y huesos"
"be nothing but skin and bones" "estar puro hueso"
"be nothing but skin and bones" "no quedarle más que hueso y cuero"
"be obvious" "caer por su propio peso"
"be obvious" "estar claro"
"be obvious" "no haber vuelta que darle"
"be obvious" "ser obvio"
"be on tenterhooks" "estar ansioso"
"be on tenterhooks" "estar con los nervios de punta"
"be on tenterhooks" "estar en vilo"
"be on tenterhooks" "estar que se come las uñas"
"be on tenterhooks" "no ver la hora"
"be on tenterhooks" "no ver las horas"
"be on the safe side" "abrir el paraguas antes de que llueva"
"be on the safe side" "más vale prevenir que lamentar"
"be on the safe side" "ser precavido"
"be outspoken" "no andar con rodeos"
"be outspoken" "no pensar dos veces en decir algo"
"be outspoken" "no tener pelos en la lengua"
"be packed tight" "estar a ""full"""
"be packed tight" "estar repleto"
"be packed tight" "no caber ni un alfiler"
"be plain sailing" "estar regalado"
"be plain sailing" "ser pan comido"
"be plain sailing" "ser sencillo"
"be plain sailing" "ser súper fácil"
"be pregnant" "esperar familia"
"be pregnant" "estar en estado"
"be pregnant" "estar encinta"
"be pregnant" "estar esperando"
"be pregnant" "estar esperando un bebé"
"be rolling in money" "estar bien forrado"
"be rolling in money" "estar bien forrado de billetes"
"be rolling in money" "estar platudo"
"be rolling in money" "ser rico"
"be rolling in money" "tener cualquier cantidad de plata"
"be rolling in money" "vivir como un rey"
"be stubborn" "no dar el brazo a torcer"
"be stubborn" "ser más terco que una mula"
"be stubborn" "ser terco"
"be stubborn" "ser testarudo"
"be the boss" "disponer de todo"
"be the boss" "hacer y deshacer"
"be the boss" "llevar la batuta"
"be the boss" "llevar las riendas"
"be the boss" "llevar los pantalones"
"be the boss" "mandar en la casa"
"be the boss" "partir el pastel"
"be the boss" "ser el que manda"
"be thick-headed" "ser bruto"
"be thick-headed" "ser duro de cabeza"
"be thick-headed" "ser tonto"
"be thick-headed" "ser un bruto"
"be thick-headed" "ser un cabeza dura"
"be thick-headed" "ser un zonzo"
"be thick-headed" "ser un cabeza hueca"
"be thick-headed" "tener la cabeza dura"
"be thick-headed" "tener pocas luces"
"be touchy" "ser una fiera"
"be touchy" "tener mala leche"
"be touchy" "tener pocas pulgas"
"be tricky" "ser muy listo"
"be tricky" "ser pilas"
"be unlucky" "tener mala pata"
"be unlucky" "tener mala suerte"
"be up to the ears in debt" "deberle a medio mundo"
"be up to the ears in debt" "endeudarse hasta las orejas"
"be up to the ears in debt" "estar ahogado en deudas"
"be up to the ears in debt" "estar con la soga al cuello"
"be up to the ears in debt" "estar en la lona"
"be very credulous" "creérselas todas"
"be very credulous" "ser caido del catre"
"be very credulous" "ser ingenuo"
"be very credulous" "ser muy inocente"
"be very credulous" "ser tonto"
"be very stingy" "ser tacaño"
"be well-off" "está bien económicamente"
"be well-off" "estar bien parado"
"be well-off" "tener plata"
"be well-off" "vivir bien"
"beat around the bush" "andar con rodeos"
"beat around the bush" "andarse por las ramas"
"beat around the bush" "dar vueltas al asunto"
"beat around the bush" "irse por las ramas"
"boast of being" alardear
"boast of being" darse
"boast of being" dárselas
"boast of being" "hace alarde de ser"
bother fastidiar
bother joder
bother "quitarle el tiempo"
bother "sacar de quicio"
bribe coimear
bribe comprar
bribe "pasarle la mano"
"burn one's fingers" fallarle
"burn one's fingers" "salir el tiro por la culata"
"burn one's fingers" "salirle el tiro por la culata"
"burn the midnight oil" matarse
"burn the midnight oil" "quemarse las pestañas"
"burst forth into a roar of laughter" "cagarse de la risa"
"burst forth into a roar of laughter" "matarse de la risa"
"burst forth into a roar of laughter" "matarse de risa"
"burst forth into a roar of laughter" "morirse de la risa"
"burst forth into a roar of laughter" "morirse de risa"
"burst forth into a roar of laughter" "reírse a carcajada"
"burst forth into a roar of laughter" "reírse a mandíbula batiente"
"carry a big stick" "estar bien relacionado"
"carry a big stick" "tener buenas palancas"
"carry a big stick" "tener influencias"
"carry a big stick" "tener padrino"
"carry the can" "pagar el pato"
"carry the can" "pagar los platos rotos"
"catch someone red-handed" "agarrar con las manos en la masa"
"catch someone red-handed" pillar
"cause trouble" "alborotar el gallinero"
"cause trouble" "armar alboroto"
"cause trouble" "armar lío"
"cause trouble" "armar un despelote"
"cause trouble" "remover el avispero"
"change sides" "cambiar de camiseta"
"change sides" "cambiar de color"
"change sides" "cambiarse de camiseta"
"change sides" "pasarse de bando"
"come into one's mind" "pasar por la mente"
"come into one's mind" "pasarle por la cabeza"
"come into one's mind" "venirle a la mente"
"complicate life" "buscar complicaciones"
"complicate life" "buscar la quinta pata al gato"
"complicate life" "buscar problemas"
"complicate life" "buscarle las cinco patas al gato"
"complicate life" "buscarle los cinco pies al gato"
"complicate life" "meterse en camisa de once varas"
"complicate matters" "complicar la vida"
"cost a fortune" "costar un dineral"
"cost a fortune" "costar un huevo"
"cost a fortune" "costar un ojo de la cara"
"cost a fortune" "costar un perú"
"cost a fortune" "costar una millonada"
"cross one's arm" "cruzarse de brazos"
"cross one's arm" "estar con los brazos cruzados"
"cross one's arm" "estar cruzado de brazos"
"cross one's arm" "quedarse con los brazos cruzados"
"cross one's arm" "quedarse cruzado de brazos"
"cry like a baby" "estar hecho un mar de lágrimas"
"cry like a baby" "llorar a mares"
"cry like a baby" "llorar a moco tendido"
"cry like a baby" "llorar como una magdalena"
"cuckold somebody" "ponerle  cuernos"
"cut classes" "hacerse la rabona"
"defend with all one's might" "defender a capa y espada"
"defend with all one's might" "defenderse como gato panza arriba"
"defend with all one's might" "ponerse como una fiera"
die "dar el último suspiro"
die "descansar en paz"
die "estirar la pata"
die fallecer
die "irse de este mundo"
die morirse
die "partir de esta vida"
die "pasar a mejor vida"
dismiss despedirle
dismiss echar
dismiss "echar a la calle"
dismiss "echar de la empresa"
dismiss "echar del trabajo"
dismiss echarlo
dismiss "poner de patas en la calle"
dismiss "poner de patitas en la calle"
"dodge the issue" "darle la vuelta"
"dodge the issue" "evadir el tema"
"dodge the issue" "hacerse el sordo"
"dodge the issue" "huir el bulto"
"dodge the issue" "lavarse las manos"
"dodge the issue" zafarse
double-cross "estar bien con Dios y con el diablo"
double-cross "ser doble cara"
double-cross "ser dos caras"
double-cross "ser un falso"
double-cross "tener dos caras"
"earn one's living" "ganarse la vida"
"earn one's living" "seguir adelante"
"eat like a horse" "comer como cerdo"
"eat like a horse" "comer como chancho"
"eat like a horse" "comer como condenado"
"eat like a horse" "comer como una vaca"
"eat like a horse" "no para de comer"
exaggerate "agrandar las cosas"
exaggerate exagerar
exaggerate "ir demasiado lejos"
"fall for it" "caer en la trampa"
"fall for it" "morder el anzuelo"
"fall for it" "pisar el palito"
"fly off at a tangent" "dar vueltas"
"fly off at a tangent" "estar con rodeos"
"fly off at a tangent" "hacerse el tonto"
"fly off at a tangent" "irse por la tangente"
"fly off at a tangent" "irse por las ramas"
"fly off at a tangent" "salirse por la tangente"
"forget what one was about to say" "irse de la mente"
"forget what one was about to say" írsele
"forget what one was about to say" "irsele la idea"
"forget what one was about to say" "írsele la onda"
"foul one's own nest" "echarse tierra encima"
"gather money for a party" "hacer cooperacha"
"gather money for a party" "hacer una colecta"
"gather money for a party" "hacer una cooperación"
"gather money for a party" "hacer una vaquita"
"gather money for a party" "recolectar fondos"
"get drunk" empedarse
"get drunk" "pegarse una borrachera"
"get drunk" "ponerse en pedo"
"get into a fine mess" "meterse a rollos"
"get into a fine mess" "meterse en camisa de once varas"
"get into a fine mess" "meterse en enredos"
"get into a fine mess" "meterse en líos"
"get into a fine mess" "meterse en un berenjenal"
"get into a fine mess" "meterse en un lío"
"get it straight from the horse's mouth" "saber de buena fuente"
"get it straight from the horse's mouth" "saber de buena parte"
"get it straight from the horse's mouth" "saber de primera mano"
"get out of the way" "quitar de en medio"
"get out of the way" "quitar de encima"
"get out of the way" "quitar del camino"
"get out of the way" "quitar del medio"
"get paunch" "crecer la panza"
"get paunch" "criar panza"
"get paunch" engordarse
"get paunch" "estar barrigón"
"get paunch" "estar panzón"
"get soaked to the skin" "mojarse hasta los huesos"
"get to the point" "hablar claro"
"get to the point" "ir al grano"
"get to the point" "ir al punto"
"get to the point" "ir directo"
"get up on the wrong side of the bed" "estar de mal genio"
"get up on the wrong side of the bed" "levantarse con el pie izquierdo"
"get up on the wrong side of the bed" "levantarse del pie izquierdo"
"get up very early" "levantarse de madrugada"
"get up very early" madrugar
"give someone the creeps" "dar miedo"
"give someone the creeps" "ponérsele los pelos de punta"
"give up" "darse por vencido"
"give up" rendirse
"give up" "tirar la toalla"
"go off" tomárselas
"go on the game" "darse a la mala vida"
"go on the game" "echarse a perder"
"go on the game" "tirarse a la mala vida"
"go peddle your papers" "mandar a freír espárragos"
"go peddle your papers" "mandar a la mierda"
"go peddle your papers" "mandar al carajo"
"go peddle your papers" "mandar al demonio"
"go peddle your papers" "mandar al diablo"
"go peddle your papers" "mandar al infierno"
"go peddle your papers" "mandar al quinto infierno"
"go peddle your papers" "mandar de paseo"
"go through murder" "pasar las de caín"
"go through murder" "pasarla mal"
"go through murder" "vérselas negras"
"go to enormous expense" "tirar la casa por la ventana"
"have a hard time" "sudar la gota gorda"
"have a hard time" "trabajar como negro"
"have bats in the belfry" "andar mal de la cabeza"
"have bats in the belfry" "está rayado"
"have bats in the belfry" "estar chiflado"
"have bats in the belfry" "patinarle el coco"
"have nothing to do with something" "no tener arte ni parte"
"have nothing to do with something" "no tener nada que ver"
"have nothing to do with something" "no tener vela en el entierro"
"have one's head screwed on right" "no pedir nada a nadie"
"have pull" "tener  padrino"
"have pull" "tener un buen padrino"
"have serious consequences" "acabar mal"
"have serious consequences" "traer cola"
"have someone by the neck" "ser un mantenido"
"have someone by the neck" "tener dominado"
"have someone by the neck" "tenerlo del pelo"
"have the upper hand" "llevar la batuta"
"have the upper hand" "llevar las riendas"
"have the upper hand" "tener voz y voto"
"have to do with" "tener que ver con"
"hit the nail on the head" "dar en el clavo"
"hit the nail on the head" "dar en la tecla"
"hush up" "acabar con"
"hush up" archivar
"hush up" cerrar
"hush up" "dar fin"
"keep one's mouth shut" "no abrir la boca"
"keep one's mouth shut" "no decir ni pío"
"kick the bucket" "estirar la pata"
"kick the bucket" "irse al otro mundo"
"kick the bucket" "irse con San Pedro"
"kick the bucket" "no contar el cuento"
"kick up a row" "armar tremendo lío"
"kick up a row" "armar un despelote"
"kick up a row" "armar un escándalo"
"kick up a row" "armarse la gorda"
"kick up a row" "hacer un alboroto"
"kill hunger" "calmar el hambre"
"kill hunger" "matar el hambre"
"kill time" "matar el tiempo"
"kill two birds with one stone" "matar dos pájaros de un tiro"
"know where the shoe pinches" "conocer su lado flaco"
"know where the shoe pinches" "saber dónde le aprieta el zapato"
"lead a fast life" "andar  de farra"
"lead a fast life" "andar  de parranda"
"lead a fast life" "andar de fiesta"
"lead a fast life" "irse de joda"
"leave no stone unturned" "hacer hasta lo imposible"
"leave no stone unturned" "hacer lo imposible"
"leave no stone unturned" "hacer lo posible y lo imposible"
"leave no stone unturned" "hacer todo lo posible"
"leave no stone unturned" "mover cielo y tierra"
"leave no stone unturned" "mover cielo, mar y tierra"
"leave no stone unturned" "remover cielo y tierra"
"live on another" "irse de arrimado"
"live on another" mantenido
"live on another" "ser un arrimado"
"live on another" "vivir a sus costillas"
"look out of the corner of one's eye" "mirar de reojo"
"look out of the corner of one's eye" "ver de reojo"
"loosen one's tongue" "ser lengua larga"
"loosen one's tongue" "soltar la lengua"
"lose one's mind" acelerarse
"lose one's mind" calentarse
"lose one's mind" "meter la pata"
"lose one's mind" "perder el control"
"lose one's mind" "perder la razón"
"lose one's mind" "perder los estribos"
"lose one's mind" enloquecer
"lose one's mind" "perder el juicio"
"lose one's mind" "perder la cabeza"
"lose one's mind" "perder la razón"
"make a mistake" "aguársele la fiesta"
"make a mistake" "calcular mal"
"make a mistake" fallar
"make a mistake" "fallar el tiro"
"make a mistake" "irse al tacho"
"make a mistake" "meter las patas"
"make a mistake" pifiar
"make advances to a woman" "arrastrarle el ala"
"make advances to a woman" conquistar
"make advances to a woman" conquistarla
"make advances to a woman" conseguírsela
"make advances to a woman" cortejar
"make advances to a woman" "endulzarle el oído"
"make advances to a woman" levantársela
"make fly off the handle" "sacar de quicio"
"make fly off the handle" "sacar de sí"
"make fly off the handle" "sacar de sus cabales"
"make fly off the handle" "sacar de sus casillas"
"make great efforts to get something" "esforzarse a lo máximo"
"make great efforts to get something" "matarse por"
"make great efforts to get something" "romperse el alma"
"make great efforts to get something" "romperse el lomo"
"make great efforts to get something" "romperse la espalda"
"make great efforts to get something" sacrificarse
"make great efforts to get something" "sudar la gota gorda"
"make one mistake after another" "no dar pie con bola"
"make one mistake after another" "no dar una"
"make one mistake after another" "salirle todo mal"
"make one's way through" "abrir camino"
"make one's way through" "abrir paso"
"make one's way through" "dar paso"
"make trouble" "sembrar cizaña"
"manage to" arreglárselas
"manage to" defenderse
"manage to" ingeniarselas
"manage to" "salir adelante"
miss extrañar
miss "hacerle falta"
"not be fit to a candle to" "no estar a la altura de"
"not be fit to a candle to" "no haber punto de comparación"
"not be fit to a candle to" "no llegarle  a la suela del zapato"
"not be fit to a candle to" "no llegarle a la altura del zapato de"
"not be fit to a candle to" "no llegarle a los talones"
"not be fit to a candle to" "no llegarle al tobillo"
"not be fit to a candle to" "no llegarle ni a los talones"
"not to give a damn" "no importar un comino"
"not to give a damn" "no importarle un bledo"
"not to give a damn" "no importarle un pepino"
"not to give a damn" "no importarle un pito"
"not to give a damn" "no importarle un rábano"
"not to know the first thing" "no distinguir lo blanco de lo negro"
"not to know the first thing" "no saber nada"
"not to know the first thing" "no saber ni cómo se llama"
"not to know the first thing" "no saber ni donde está parado"
"not to know the first thing" "no sabre dónde tiene la cabeza"
"not to know the first thing" "ser un bruto"
"not to know which way to turn" "caérsele la cara de vergüenza"
"not to know which way to turn" "morir de vergüenza"
"not to know which way to turn" "no saber dónde meterse"
"not to know which way to turn" "querer que se lo trague la tierra"
"not to understand a word of it" "no saber ni jota"
"not to understand a word of it" "no tener ni idea"
"not to understand a word of it" "no tener ni puta idea"
"occur very frequently" "cosa de todos los días"
"occur very frequently" "de lo más normal"
"occur very frequently" "el pan nuestro de cada día"
"occur very frequently" "un día sí y el otro también"
oppose contradercirle
oppose "darle la contra"
oppose "hacerle la contra"
oppose "llevarle la contra"
oppose "llevarle la contraria"
"out of the frying pan and into the fire" "de mal en peor"
"pass by without stopping" "pasar de largo"
"pass by without stopping" "seguir de largo"
"pay up" "soltar el dinero"
"pay up" "soltar la mosca"
"play a dirty trick" "hacerle una jugarreta"
"play a dirty trick" "hacerle una mala jugada"
"play a dirty trick" "hacerle una mala pasada"
"play a dirty trick" "jugarle sucio"
"play a dirty trick" "jugarle una mala pasada"
"prick up one's ears" "parar la oreja"
"prick up one's ears" "parar las antenas"
"prick up one's ears" "ser todo oídos"
"pull a fast one on somebody" "hacer tonto"
"pull all one's eggs in one basket" "jugarse el todo por el todo"
"pull all one's eggs in one basket" "jugarse la suerte"
"pull someone's leg" burlarse
"pull someone's leg" "hacerle la del tonto"
"pull someone's leg" "tomarle el pelo"
