jacket saco
"right now" ahora
"right now" ahorita
"right now" volando
"a lot" cachimbo
"a lot" chingo
"a lot" montaña
"a lot" montón
"a lot" mucho
"a lot" pila
"a lot" barbaridad
"a lot" gentío
"a lot" montón
"a lot" multitud
"term payment" "a crédito"
"term payment" "a plazos"
"term payment" "en abono"
"term payment" "en cuotas"
feverish acalenturado
feverish ardiendo
feverish calentura
feverish "con calentura"
feverish "con fiebre"
feverish "con temperatura"
feverish hirviendo
sewer "aguas negras"
sewer alcantarilla
sewer cloaca
sewer "tubería de aguas negras"
stretcher camillas
stretcher carretillas
"pile up" apilar
"pile up" juntarse
handle agarradera
handle oreja
pretty bonita
pretty guapa
pretty linda
pretty preciosa
uproar alboroto
uproar algarabía
uproar desmadre
uproar escándalo
uproar farra
uproar fiesta
uproar relajo
lock candado
lock cerradura
lock cerrojo
lock llavín
cord cabuya
cord cordel
cord cuerda
cord mecate
cord pita
ahead adelante
ahead delante
ahead "más adelante"
thread enhebrar
angry arrecho
angry bravo
angry colérico
angry enojado
angry molesto
"well up" conocedor
"well up" entendido
"well up" especialista
"well up" experto
expel correr
expel despachar
expel despedir
expel echar
fuck acostarse
fuck coger
fuck "echar un polvo"
fuck "hacer el amor"
fuck pisar
fuck "tener sexo"
talkative hablantín
talkative loro
talkative platicador
obscene degenerado
obscene indecente
obscene inmoral
obscene obsceno
merchandise artículo
merchandise mercadería
merchandise producto
knock-kneed corneto
knock-kneed corvetas
skin piel
presentiment impresión
presentiment palpitación
presentiment presentimiento
presentiment sensación
resin brea
resin resina
quarrel agarrada
quarrel enfrentamiento
quarrel pelea
quarrel pleito
delay dilatar
delay retrasar
delay tardar
"in vain" "de balde"
"in vain" "de gusto"
"in vain" "en vano"
"in vain" "para nada"
"in vain" "por gusto"
unfortunate desgraciado
unfortunate "mala suerte"
unfortunate salado
unfortunate "tener mala suerte"
spoiled consentido
spoiled malcriado
aperitif aperitivo
bar bar
broadcast emitir
broadcast transmitir
"cellophane tape" tape
"center half" centrocampista
"center half" medio
"center half" "medio campo"
"center half" mediocampista
chalet "casa de campo"
coffin ataúd
coffin cajón
cook cocer
cook cocinar
cook hervir
"country man" campesino
crane grúa
"down payment" "cuota inicial"
"down payment" depósito
"down payment" prima
"driving licence" licencia
"driving licence" "licencia de conducir"
"fruit cup" "ensalada de frutas"
"fruit cup" tuti-fruti
"gas station" gasolinera
interim intermedio
interview entrevistar
jogging trotar
landlady empleada
landlady "empleada doméstica"
landlady muchacha
landlady "trabajadora del hogar"
"long distance call" "llamada de larga distancia"
"military service" "servicio militar"
"move in together" acompañarse
"move in together" amachinarse
"move in together" arrejuntarse
"move in together" "estar en unión libre"
"move in together" "vivir juntos"
obstinate cabezón
peanut cacahuate
"pick a girl up" "amigos con derecho"
"pick a girl up" salir
"play boy" donjuan
"play boy" mujeriego
"radio station" emisora
"radio station" "estación de radio"
"radio station" radioemisora
right! "¡Así es!"
right! ¡Correcto!
right! "¡Eso es!"
right! ¡Exacto!
scratch arañazo
scratch aruñón
scratch rayón
"shameless person" caradura
"shameless person" conchudo
"shameless person" descarado
"short cut" atajo
steal huevear
steal robar
sweetener "azúcar de dieta"
sweetener esplenda
"take off" despegar
"television station" canal
thaw descongelar
thief ladrón
"vanity case" cosmetiquera
"add fuel to the fire" "echar leña al fuego"
"admit one's responsibility" "dar la cara"
"admit one's responsibility" "hacerle frente"
"attend with efficiency" "estar en todo"
"attend with efficiency" "estar pendiente"
"be  deaf as a post" "ser más sordo que una tapia"
"be a cold fish" "no le corre sangre por las venas"
"be a cold fish" "ser fresco"
"be a real chatterbox" "hablar como loro"
"be a real chatterbox" "hablar hasta por los codos"
"be a real chatterbox" "hablar por los codos"
"be angry" "echar chispas"
"be angry" "echar fuego"
"be angry" "echar humo"
"be as sharp as a needle" "ser abusado"
"be as sharp as a needle" "ser avispado"
"be as sharp as a needle" "ser pilas"
"be as sharp as a needle" "ser vivísimo"
"be as sharp as a needle" "ser vivo"
"be born lucky" "caer parado"
"be born lucky" "nacer con estrella"
"be broke, penniless" "andar alcanzado"
"be broke, penniless" "andar quebrado"
"be broke, penniless" "andar sin ni un cinco"
"be broke, penniless" "estar alcanzado"
"be broke, penniless" "estar en las últimas"
"be broke, penniless" "no tener ni un cinco"
"be careful" "andar con cuidado"
"be careful" "estar atento"
"be careful" "tener cuidado"
"be daydreaming" "andar en las nubes"
"be daydreaming" "estar despistado"
"be daydreaming" "estar en la luna"
"be daydreaming" "estar en las nubes"
"be daydreaming" "estar en otro mundo"
"be daydreaming" "vivir en las nubes"
"be falling asleep" "caerse de sueño"
"be falling asleep" "cerrársele los ojos"
"be falling asleep" "morirse de sueño"
"be gullible" "ser ingenuo"
"be hungry" "pasar hambre"
"be hungry" "rugir el tigre"
"be in a mess" "estar hecho un desastre"
"be in a mess" "estar patas arriba"
"be in a state of chaos" "estar en un callejón sin salida"
"be in a state of chaos" "estar en un lío"
"be in a state of chaos" "estar hecho bolas"
"be in a syndrome of abstinence" "tener el síndrome de abstinencia"
"be in one's element" "estar a gusto"
"be in one's element" "estar en su ambiente"
"be in one's element" "estar en su elemento"
"be in one's element" "estar en su salsa"
"be in one's element" "estar encantado"
"be informed" "estar al día"
"be informed" "estar al tanto"
"be informed" "estar enterado"
"be inseparable" "comer en un mismo plato"
"be inseparable" "ser uña y carne"
"be inseparable" "ser uña y mugre"
"be left holding the bag" "quedarse vestido y alborotado"
"be nothing but skin and bones" "estar en los huesos"
"be nothing but skin and bones" "estar flaquísimo"
"be nothing but skin and bones" "estar puro hueso"
"be nothing but skin and bones" "quedar en los huesos"
"be obvious" "caer por su propio peso"
"be obvious" "estar claro"
"be obvious" "más claro no canta un gallo"
"be obvious" "no tener vuelta de hoja"
"be obvious" "ser obvio"
"be obvious" "verse a leguas"
"be on tenterhooks" "estar ansioso"
"be on tenterhooks" "estar con los nervios de punta"
"be on tenterhooks" "estar en vilo"
"be on tenterhooks" "no ver la hora"
"be on tenterhooks" "no ver las horas"
"be on the safe side" "curarse en salud"
"be on the safe side" "más vale prevenir que lamentar"
"be on the safe side" "ser precavido"
"be outspoken" "no tener pelos en la lengua"
"be packed tight" "estar ""full"""
"be packed tight" "estar a reventar"
"be packed tight" "estar apretados"
"be packed tight" "estar como sardinas en lata"
"be packed tight" "estar repleto"
"be plain sailing" "estar chupado"
"be plain sailing" "estar regalado"
"be plain sailing" "ser pan comido"
"be plain sailing" "ser sencillo"
"be plain sailing" "ser súper fácil"
"be pregnant" "esperar familia"
"be pregnant" "estar en estado"
"be pregnant" "estar en estado interesante"
"be pregnant" "estar esperando"
"be rolling in money" "estar bien forrado"
"be rolling in money" "estar bien forrado de billetes"
"be rolling in money" "ser rico"
"be rolling in money" "vivir como un rey"
"be stubborn" "estar en sus trece"
"be stubborn" "no dar el brazo a torcer"
"be stubborn" "quedarse en sus trece"
"be stubborn" "ser terco"
"be the boss" "hacer y deshacer"
"be the boss" "ser el mero mero"
"be the boss" "ser el que manda"
"be thick-headed" "ser bruto"
"be thick-headed" "ser tonto"
"be touchy" "mirame y no me toqués"
"be touchy" "tener malas pulgas"
"be touchy" "tener pocas pulgas"
"be tricky" "ser buso"
"be tricky" "ser mañoso"
"be unlucky" "estar salado"
"be unlucky" "ser salado"
"be unlucky" "tener la negra"
"be unlucky" "tener mala suerte"
"be up to the ears in debt" "deberle a medio mundo"
"be up to the ears in debt" "estar con el agua al cuello"
"be up to the ears in debt" "estar con el agua hasta el cuello"
"be very credulous" "creérselas todas"
"be very credulous" "ser ingenuo"
"be very credulous" "ser muy inocente"
"be very stingy" "no dar ni la hora"
"be very stingy" "picarle el codo"
"be very stingy" "ser muy codo"
"be very stingy" "ser tacaño"
"be very stingy" "ser un agarrao"
"be well-off" "está bien económicamente"
"be well-off" "estar bien parado"
"be well-off" "vivir bien"
"beat around the bush" "andar con rodeos"
"beat around the bush" "andarse por las ramas"
"beat around the bush" "irse por las ramas"
"beat around the bush" "salirse por la tangente"
"boast of being" dárselas
"boast of being" tirárselas
bother "dar la lata"
bother fregar
bother joder
bother "sacar de quicio"
bribe coimear
bribe comprar
bribe "dar mordida"
bribe "sobarle la mano"
bribe "untarle la mano"
"burn one's fingers" "darse con la piedra en los dientes"
"burn one's fingers" "salirle el tiro por la culata"
"burn the midnight oil" garrotear
"burn the midnight oil" matarse
"burn the midnight oil" "quemarse las pestañas"
"burst forth into a roar of laughter" "cagarse de la risa"
"burst forth into a roar of laughter" "morirse de la risa"
"burst forth into a roar of laughter" "reírse a carcajada"
"carry a big stick" "estar bien relacionado"
"carry a big stick" "tener argolla"
"carry a big stick" "tener buenas palancas"
"carry a big stick" "tener conectes"
"carry a big stick" "tener cuello"
"carry a big stick" "tener influencias"
"carry the can" "cargar con el muerto"
"carry the can" "pagar el pato"
"catch someone red-handed" "agarrar con las manos en la masa"
"cause trouble" "alborotar el avispero"
"cause trouble" "alborotar el gallinero"
"cause trouble" "armar relajo"
"cause trouble" "armar un despelote"
"cause trouble" "revolver el gallinero"
"change sides" "cambiar de camisa"
"come into one's mind" "cruzársele la idea"
"come into one's mind" "pasar por la mente"
"come into one's mind" "venirle a la mente"
"complicate life" "buscar complicaciones"
"complicate life" "buscar tres pies al gato"
"complicate life" "meterse en camisa de once varas"
"complicate matters" "complicar la vida"
"cost a fortune" "costar un dineral"
"cost a fortune" "costar un ojo de la cara"
"cost a fortune" "valer un ojo de la cara"
"cross one's arm" "cruzarse de brazos"
"cross one's arm" "estar con los brazos cruzados"
"cross one's arm" "estar cruzado de brazos"
"cross one's arm" "quedarse con los brazos cruzados"
"cross one's arm" "quedarse de brazos cruzados"
"cross one's arm" "rascarse el ombligo"
"cross one's arm" "rascarse la panza"
"cry like a baby" "estar hecho un mar de lágrimas"
"cry like a baby" "llorar a lágrima viva"
"cry like a baby" "llorar a mares"
"cuckold somebody" "ponerle  cuernos"
"cuckold somebody" "ponerle los cachos"
"cut classes" "irse de pinta"
"defend with all one's might" "defender a capa y espada"
"defend with all one's might" "defenderse como gato panza arriba"
"defend with all one's might" "ponerse como una fiera"
die "descansar en paz"
die "estirar la pata"
die fallecer
die morirse
die "pasar a mejor vida"
dismiss botar
dismiss correrlo
dismiss "darle el sobre  blanco"
dismiss despedirle
dismiss echar
dismiss "poner de patitas en la calle"
"dodge the issue" "escurrir el bulto"
"dodge the issue" zafarse
double-cross "estar bien con Dios y con el diablo"
double-cross "tener dos caras"
"earn one's living" "ganarse la vida"
"earn one's living" "seguir adelante"
"eat like a horse" "comer como cerdo"
"eat like a horse" "comer como chancho"
"eat like a horse" "comer como una vaca"
"eat like a horse" hartar
"eat like a horse" "no para de comer"
"eat like a horse" "ser comelón"
"eat like a horse" "tener buen diente"
exaggerate exagerar
exaggerate "ir demasiado lejos"
exaggerate "ir muy lejos"
"fall for it" "caer en la trampa"
"fall for it" "morder el anzuelo"
"fall for it" "tragar el anzuelo"
"fly off at a tangent" "hacerse el tonto"
"fly off at a tangent" "irse por la tangente"
"fly off at a tangent" "irse por las ramas"
"fly off at a tangent" "salirse por la tangente"
"forget what one was about to say" "borrársele el disco"
"forget what one was about to say" írsele
"forget what one was about to say" "írsele el pájaro"
"forget what one was about to say" "irsele la idea"
"forget what one was about to say" "írsele la onda"
"foul one's own nest" "echarse tierra"
"foul one's own nest" "echarse tierra encima"
"foul one's own nest" "tirar piedras a su propio techo"
"gather money for a party" "hacer una colecta"
"gather money for a party" "hacer una coperacha"
"gather money for a party" "hacer una vaca"
"get drunk" embolarse
"get drunk" "ponerse a verga"
"get drunk" "ponerse hasta los queques"
"get into a fine mess" "meterse a rollos"
"get into a fine mess" "meterse en camisa de once varas"
"get into a fine mess" "meterse en un berenjenal"
"get it straight from the horse's mouth" "saber de buena fuente"
"get out of the way" "quitar de en medio"
"get out of the way" "quitar de encima"
"get out of the way" "quitar del camino"
"get out of the way" "quitar del medio"
"get paunch" "crecer la panza"
"get paunch" "criar panza"
"get paunch" "echar panza"
"get paunch" engordarse
"get paunch" "estar barrigón"
"get paunch" "estar panzón"
"get soaked to the skin" empaparse
"get soaked to the skin" "mojarse hasta los huesos"
"get to the point" "hablar claro"
"get to the point" "ir al grano"
"get to the point" "ir al punto"
"get up on the wrong side of the bed" "levantarse con el pie izquierdo"
"get up on the wrong side of the bed" "levantarse de malas"
"get up on the wrong side of the bed" "levantarse del pie izquierdo"
"get up very early" "levantarse con las gallinas"
"get up very early" "levantarse de madrugada"
"get up very early" madrugar
"give someone the creeps" "dar miedo"
"give someone the creeps" "ponérsele los pelos de punta"
"give up" "tirar la toalla"
"go off" "dársela 'me la doy'"
"go on the game" "darse a la mala vida"
"go on the game" "dedicarse a la vida alegre"
"go on the game" "ser de la vida"
"go on the game" "tirarse a la vida"
"go peddle your papers" "mandar a la mierda"
"go peddle your papers" "mandar a la quinta mierda"
"go peddle your papers" "mandar al quinto pino"
"go through murder" "pasar las de caín"
"go through murder" "pasarla mal"
"go through murder" "vérselas negras"
"go to enormous expense" "echar la casa por la ventana"
"go to enormous expense" "tirar la casa por la ventana"
"have a hard time" "sudar la gota gorda"
"have bats in the belfry" "andar mal de la cabeza"
"have bats in the belfry" "patinarle el coco"
"have nothing to do with something" "no tener arte ni parte"
"have nothing to do with something" "no tener nada que ver"
"have nothing to do with something" "no tener vela en el entierro"
"have one's head screwed on right" "ser pilas"
"have pull" "estar bien parado"
"have pull" "estar enchufado"
"have pull" "tener ""pull"""
"have pull" "tener argolla"
"have pull" "tener conectes"
"have pull" "tener cuello"
"have pull" "tener enchufe"
"have pull" "tener palanca"
"have serious consequences" "acabar mal"
"have serious consequences" "tener cola"
"have serious consequences" "traer cola"
"have someone by the neck" "tener agarrado"
"have someone by the neck" "tener agarrado de los huevos"
"have someone by the neck" "tener dominado"
"have the upper hand" "llevar la batuta"
"have the upper hand" "llevar los pantalones"
"have the upper hand" "tener la sartén por el mango"
"have to do with" "tener que ver con"
"hit the nail on the head" "dar en el clavo"
"hit the nail on the head" "dar pie con bola"
"hush up" "dar fin"
"hush up" "echarle tierra"
"keep one's mouth shut" "no abrir la boca"
"keep one's mouth shut" "no decir esta boca es mía"
"keep one's mouth shut" "no decir ni esta boca es mía"
"keep one's mouth shut" rajarse
"keep someone in line" "guardar las distancias"
"keep someone in line" "mantener a raya"
"keep someone in line" "poner a raya"
"keep someone in line" "tener a mecate corto"
"keep someone in line" "tener a raya"
"kick the bucket" "colgar las tenis"
"kick the bucket" "entregar el equipo"
"kick the bucket" "estirar la pata"
"kick the bucket" palmar
"kick the bucket" palmarla
"kick up a row" "armar un despelote"
"kick up a row" "armar un escándalo"
"kick up a row" "armar un relajo"
"kick up a row" "armar una buena"
"kick up a row" armarla
"kick up a row" "armarse la de san quintín"
"kill hunger" "calmar el hambre"
"kill hunger" "matar el hambre"
"kill time" "hacer tiempo"
"kill time" "matar el tiempo"
"kill two birds with one stone" "matar dos pájaros de un tiro"
"know where the shoe pinches" "saber dónde le aprieta el zapato"
"lead a fast life" "andar  de farra"
"leave no stone unturned" "hacer hasta lo imposible"
"leave no stone unturned" "hacer lo imposible"
"leave no stone unturned" "hacer lo posible y lo imposible"
"leave no stone unturned" "hacer todo lo posible"
"leave no stone unturned" "mover cielo y tierra"
"live on another" mantenido
"live on another" "ser un arrimado"
"look out of the corner of one's eye" "mirar por el rabillo del ojo"
"loosen one's tongue" "irse de la lengua"
"loosen one's tongue" "ser lengua larga"
"loosen one's tongue" "soltar la lengua"
"lose one's mind" acelerarse
"lose one's mind" "perder el control"
"lose one's mind" "perder los estribos"
"lose one's mind" enloquecer
"lose one's mind" "perder la cabeza"
"lose one's mind" "perder la razón"
"make a mistake" fallar
"make a mistake" "meter las patas"
"make a mistake" regarla
"make advances to a woman" conquistarla
"make advances to a woman" conseguírsela
"make advances to a woman" "echarle los perros"
"make advances to a woman" "endulzarle el oído"
"make advances to a woman" "tirar los tejos"
"make fly off the handle" "sacar de quicio"
"make fly off the handle" "sacar de sus casillas"
"make great efforts to get something" "matarse por"
"make one mistake after another" "no dar pie con bola"
"make one mistake after another" "no dar pie en bola"
"make one mistake after another" "no dar una"
"make one mistake after another" "salirle todo mal"
"make one's way through" "abrir campo"
"make one's way through" "abrir paso"
"make one's way through" "dar paso"
"make trouble" "sembrar cizaña"
"manage to" agenciárselas
"manage to" arreglárselas
"manage to" ingeniarselas
"manage to" "salir adelante"
miss extrañar
miss "hacerle falta"
"not be fit to a candle to" "no estar a la altura de"
"not be fit to a candle to" "no haber punto de comparación"
"not be fit to a candle to" "no llegarle  a la suela del zapato"
"not be fit to a candle to" "no llegarle al tobillo"
"not be fit to a candle to" "no llegarle ni a los zapatos"
"not to give a damn" "no importarle un bledo"
"not to know the first thing" "no saber dónde tiene los ojos"
"not to know the first thing" "no saber nada"
"not to know the first thing" "no saber ni cómo se llama"
"not to know the first thing" "no saber ni donde está parado"
"not to know the first thing" "no sabre dónde tiene la cabeza"
"not to know the first thing" "ser un bruto"
"not to know which way to turn" "caérsele la cara de vergüenza"
"not to know which way to turn" "no saber dónde meterse"
"not to know which way to turn" "querer que se lo trague la tierra"
"not to understand a word of it" "no saber ni jota"
"not to understand a word of it" "no saber ni papa"
"not to understand a word of it" "no tener ni idea"
"occur very frequently" "el pan nuestro de cada día"
"occur very frequently" "un día sí y el otro también"
oppose contradercirle
oppose "hacerle la contra"
oppose "llevarle la contraria"
"out of the frying pan and into the fire" "de mal en peor"
"out of the frying pan and into the fire" "estar salado"
"out of the frying pan and into the fire" "ir de guatemala a guatepeor"
"out of the frying pan and into the fire" "salir de guatemala y caer en guatepeor"
"pass by without stopping" "pasar de largo"
"pass by without stopping" "pasar de larguito"
"pay up" "aflojar el billete"
"pay up" "aflojar la bolsa"
"play a dirty trick" "hacerle la cama"
"play a dirty trick" "hacerle una mala jugada"
"play a dirty trick" "hacerle una mala pasada"
"play a dirty trick" "jugarle sucio"
"play a dirty trick" "jugarle una mala pasada"
"prick up one's ears" "parar la oreja"
"prick up one's ears" "parar las orejas"
"prick up one's ears" "ser todo oídos"
"pull a fast one on somebody" "dar atole con el dedo"
"pull a fast one on somebody" "dar gato por liebre"
"pull a fast one on somebody" "envolver en huevo"
"pull all one's eggs in one basket" "jugarse el todo por el todo"
"pull all one's eggs in one basket" "poner todos los huevos en una  canasta"
"pull someone's leg" "hacerle la del tonto"
"pull someone's leg" "tomarle el pelo"
"pull the chestnuts out of fire" "echarle una mano"
"pull the chestnuts out of fire" "sacar las papas calientes"
"put one's finger on it" "dar en el blanco"
"put one's finger on it" "poner el dedo en la llaga"
"put one's foot down" cortarle
"put one's foot down" frenarle
"put one's foot down" "pararle los pies"
"put one's foot down" "ponerle en cintura"
"put one's foot in it" cagarla
"put one's foot in it" "meter la pata"
"put one's foot in it" "meter las de andar"
"put one's foot in it" "meter las patas"
"put one's foot in it" regarla
"put someone on the carpet" "poner en orden"
"put the cart before the horse" "empezar de atrás para adelante"
"put the cart before the horse" "empezar la casa por el tejado"
"put the cart before the horse" "hacer las cosas al revés"
"rack one's brains" "comerse el coco"
"rack one's brains" "darle vueltas a la cabeza"
"rack one's brains" "partirse la cabeza"
"rack one's brains" "quebrarse la cabeza"
"rack one's brains" "romperse la cabeza"
"rain bucketsful" "caer un aguacero"
"rain bucketsful" diluviar
"rain bucketsful" "llover a cántaros"
realize "caer en  cuenta"
realize "darse cuenta"
realize "echar de ver"
"remain an old maid" "quedarse para vestir santos"
"remain an old maid" "quedarse solterona"
"remain an old maid" "ser quedada"
"run away" "hacerse humo"
"run away" "salir volando"
"run like a hare" "correr como una gacela"
"run like a hare" "correr rapidísimo"
"run smoothly" "ir de maravilla"
"run smoothly" "ir sobre ruedas"
"run smoothly" "ir viento en popa"
"run someone down" "poner de vuelta y media"
"run someone down" trapear
"run the risk" "arriesgarlo todo"
"run the risk" "dar el todo por el todo"
"run the risk" "echar la carne en el asador"
"say to oneself" "decir para sus adentros"
"say to oneself" decirse
"sell a pig in a poke" "dar gato por liebre"
"set the table" "poner la mesa"
"show off" "darse aires"
"show off" "darse el taco"
"show off" "darse importancia"
"show off" "darse taco"
"show off" "ponerse los moños"
"show one's true colors" "dar el cante"
"show one's true colors" "enseñar el cobre"
"show one's true colors" "sacar las uñas"
"sit on the fence" "nadar entre dos aguas"
"sit on the fence" "no saber qué hacer"
"sleep on it" "consultar con la almohada"
"sleep on it" "consultarlo con la almohada"
"sleep on it" "pensarlo bien"
soft-soap "darle coba"
soft-soap "endulzarle el oído"
soft-soap "hacerle la pelota"
soft-soap lambisconear
soft-soap "sobarle la leva"
spy espiar
spy "seguir la pista"
spy "volarle ojo"
"stand someone" "no poder aguantar a alguien"
"stand someone" "no poder tragar a alguien"
"stand someone" "no poder ver"
"stand someone" "no poder ver ni en pintura"
"stand someone" "no poder ver ni pintado"
"stand someone" "no poderlo ni ver"
"stick one's nose in other's business" "meter baza"
"stick one's nose in other's business" "meter cuchara"
"stick one's nose in other's business" "meter la cuchara"
"stick one's nose in other's business" "meter la nariz"
"stick one's nose in other's business" "meterse donde nadie lo llama"
"stick one's nose in other's business" "ser metiche"
"stick one's nose in other's business" "ser metido"
"suffer from a hangover" "andar de goma"
"suffer from a hangover" "estar de goma"
"swear a blue streak" "echar  sapos y culebras"
"take down a peg, to humble" "bajarle los humos"
"take down a peg, to humble" "hacer morder el polvo"
"take it lying down" "aguantar de todo"
"take it lying down" "aguantar el chaparrón"
"take it lying down" "aguantar la tormenta"
"take it lying down" "aguantar lo que venga"
"take the bull by the horns" "agarrar el toro por los cuernos"
"take the intervening day off" "hacer puente"
"talk turkey" "ander sin rodeos"
"talk turkey" "decir las cosas por su nombre"
"talk turkey" "hablar a calzón quitado"
"talk turkey" "hablar claro"
"talk turkey" "hablar sin pelos en la lengua"
"talk turkey" "llamar las cosas por su nombre"
"tod someone's footsteps" "no dejar ni a sol ni a sombra"
"tod someone's footsteps" "no dejar ni respirar"
"tod someone's footsteps" "no dejar ni un minuto"
"tod someone's footsteps" "no despegársela"
"trap someone" acorralarle
"trap someone" "joderle la vida"
"trap someone" "minarle el terreno"
"trap someone" "serrucharle el piso"
"try one's luck" "probar la suerte"
"try one's luck" "probar suerte"
"try to get blood from a turnip" "bajar cielo y tierra"
"try to get blood from a turnip" "pedir peras al olmo"
"turn a blind eye" "hacer la vista gorda"
"turn a blind eye" "hacerse como si nada"
"turn a blind eye" "hacerse el de a peso"
"turn a blind eye" "hacerse el disimulado"
"turn a blind eye" "hacerse el tonto"
"turn a deaf ear" "hacerse el desentendido"
"turn a deaf ear" "hacerse el loco"
"turn a deaf ear" "hacerse el ruso"
"turn a deaf ear" "hacerse el tonto"
"turn one's back on someone" "darle la espalda"
"turn one's back on someone" "no hacerle caso"
"turn out contrary to expectations" "darse vuelta la tortilla"
"turn something to one's advantage" aprovecharse
"turn something to one's advantage" "buscar su propio beneficio"
"turn something to one's advantage" "llevar el agua a su molino"
"wed after the woman has become pregnant" "casarse de ""penalty"""
"wed after the woman has become pregnant" "casarse obligado"
"wed after the woman has become pregnant" "casarse por golazo"
"wed after the woman has become pregnant" "casarse porque metió las patas"
wink guiñar
wink "hacerle ojitos"
"wrap someone around one's little finger" "echarse a la bolsa"
"wrap someone around one's little finger" "echarse al bolsillo"
"wrap someone around one's little finger" "tenerles ganados"
"shrink back" rajarse
fight agarrarse
fight pelear
"eat too much" atascarse
"eat too much" atorar
"eat too much" atracarse
"eat too much" empacharse
"eat too much" empanzarse
"eat too much" hartarse
"eat too much" llenarse
"get angry" encabronarse
"get angry" enojarse
"get angry" "estar molesto"
"get angry" "ponerse furioso"
"get angry" sulfurarse
junk calaches
junk chucherías
junk chunches
junk tiliches
drizzle garúa
drizzle garuba
drizzle llovizna
pseudo-rifined cursi
pseudo-rifined ordinario
pseudo-rifined recargado
sad afligido
sad angustiado
sad caído
sad decaído
sad deprimido
sad mal
sad triste
sleep dormir
vulture buitre
vulture zope
vulture zopilote
football fútbol
football futbol
forward delantero
"goal scorer" artillero
"goal scorer" crack
"goal scorer" goleador
"center half" armador
"center half" centrocampista
"center half" mediocampista
"center half" volante
fullback defensa
fullback zaguero
goalkeeper arquero
goalkeeper guardameta
goalkeeper portero
cheeks cachetes
cheeks mejillas
"adam's apple" manzana
"adam's apple" manzanita
