jacket saco
"be careful" "tener cuidado"
"be daydreaming" "andar por las nubes"
"be daydreaming" "estar despistado"
"be daydreaming" "estar distraído"
"be daydreaming" "estar en la luna"
"be daydreaming" "estar en las nubes"
"be daydreaming" "estar en otro planeta"
"be falling asleep" "caerse de sueño"
"be falling asleep" "cerrársele los ojos"
"be falling asleep" "morirse de sueño"
"be gullible" "ser ingenuo"
"be hungry" "pasar hambre"
"be in a mess" "estar hecho un desastre"
"be in a mess" "estar manga por hombro"
"be in a mess" "estar patas arriba"
"be in a state of chaos" "estar en un lío"
"be in one's element" "estar a gusto"
"be in one's element" "estar como el pez en el agua"
"be in one's element" "estar como pez en el agua"
"be in one's element" "estar en su ambiente"
"be in one's element" "estar en su elemento"
"be in one's element" "estar en su salsa"
"be in one's element" "estar encantado"
"be informed" "estar al día"
"be informed" "estar al tanto"
"be informed" "estar enterado"
"be informed" "sabérselas todas"
"be inseparable" "ser carne y uña"
"be inseparable" "ser uña y mugre"
"be left holding the bag" "llevarse un chasco"
"be left holding the bag" "quedarse vestido y alborotado"
"be nothing but skin and bones" "estar flaquísimo"
"be nothing but skin and bones" "estar hecho un fideo"
"be obvious" "caer por su propio peso"
"be obvious" "estar claro"
"be obvious" "más claro no canta un gallo"
"be obvious" "no haber vuelta que darle"
"be obvious" "ser obvio"
"be on tenterhooks" "estar en vilo"
"be on tenterhooks" "no ver la hora"
"be on tenterhooks" "no ver las horas"
"be on the safe side" "más vale prevenir que lamentar"
"be on the safe side" "ser precavido"
"be outspoken" "no andar con rodeos"
"be outspoken" "no tener pelos en la lengua"
"be packed tight" "estar ""full"""
"be packed tight" "estar repleto"
"be packed tight" "no caber ni un alfiler"
"be plain sailing" "estar regalado"
"be plain sailing" "ser pan comido"
"be plain sailing" "ser sencillo"
"be plain sailing" "ser súper fácil"
"be pregnant" "esperar familia"
"be pregnant" "estar en estado"
"be pregnant" "estar encinta"
"be pregnant" "estar esperando"
"be pregnant" "estar esperando un bebé"
"be rolling in money" "estar bien forrado"
"be rolling in money" "estar bien forrado de billetes"
"be rolling in money" "estar platudo"
"be rolling in money" "estar podrido en dinero"
"be rolling in money" "ser rico"
"be rolling in money" "tener cualquier cantidad de plata"
"be rolling in money" "vivir como un rey"
"be stubborn" "no dar el brazo a torcer"
"be stubborn" "quedarse en sus trece"
"be stubborn" "ser más terco que una mula"
"be stubborn" "ser necio"
"be stubborn" "ser pofiado"
"be stubborn" "ser terco"
"be stubborn" "ser testarudo"
"be the boss" "hacer y deshacer"
"be the boss" "llevar la batuta"
"be the boss" "llevar las riendas"
"be the boss" "llevar los pantalones"
"be the boss" "mandar en la casa"
"be the boss" "ser el que manda"
"be thick-headed" "ser bruto"
"be thick-headed" "ser tonto"
"be thick-headed" "tener pocas luces"
"be touchy" "tener pocas pulgas"
"be tricky" "ser sabido"
"be unlucky" "estar salado"
"be unlucky" "ser salado"
"be unlucky" "tener mala suerte"
"be up to the ears in debt" "deber a cada santo una vela"
"be up to the ears in debt" "deberle a medio mundo"
"be up to the ears in debt" "estar ahogado en deudas"
"be up to the ears in debt" "estar con la soga al cuello"
"be up to the ears in debt" "estar en la lona"
"be very credulous" "creer que la luna es de queso"
"be very credulous" "creérselas todas"
"be very credulous" "ser ingenuo"
"be very credulous" "ser muy inocente"
"be very credulous" "ser pendejo"
"be very credulous" "ser tonto"
"be very stingy" "no soltar ni un centavo"
"be very stingy" "ser tacaño"
"be well-off" "está bien económicamente"
"be well-off" "estar bien parado"
"be well-off" "tener plata"
"be well-off" "vivir bien"
"beat around the bush" "andar con rodeos"
"beat around the bush" "andarse por las ramas"
"beat around the bush" "dar vueltas al asunto"
"beat around the bush" "irse por las ramas"
"boast of being" alardear
"boast of being" darse
"boast of being" dárselas
"boast of being" "hace alarde de ser"
bother "dar lata"
bother fastidiar
bother fregar
bother joder
bother "sacar de quicio"
bribe coimear
bribe "darle mordida"
bribe "pasarle la mano"
"burn one's fingers" "salirle el tiro por la culata"
"burn the midnight oil" matarse
"burn the midnight oil" pilar
"burn the midnight oil" "quemarse las pestañas"
"burst forth into a roar of laughter" "morirse de la risa"
"burst forth into a roar of laughter" "morirse de risa"
"burst forth into a roar of laughter" "reírse a carcajada"
"burst forth into a roar of laughter" "reírse a mandíbula batiente"
"carry a big stick" "estar bien relacionado"
"carry a big stick" "tener buenas palancas"
"carry a big stick" "tener influencias"
"carry a big stick" "tener padrino"
"carry the can" "pagar el pato"
"carry the can" "pagar los platos rotos"
"catch someone red-handed" "agarrar con las manos en la masa"
"catch someone red-handed" "coger con las manos en la masa"
"catch someone red-handed" pillar
"cause trouble" "armar alboroto"
"cause trouble" "armar lío"
"cause trouble" "armar un despelote"
"cause trouble" "remover el avispero"
"change sides" "cambiarse de camiseta"
"come into one's mind" "pasar por la mente"
"come into one's mind" "pasarle por la cabeza"
"come into one's mind" "venirle a la mente"
"complicate life" "buscar problemas"
"complicate life" "buscarle las cinco patas al gato"
"complicate life" "meterse en camisa de once varas"
"complicate matters" "complicar la vida"
"cost a fortune" "costar un dineral"
"cost a fortune" "costar un ojo de la cara"
"cross one's arm" "rascarse la panza"
"cry like a baby" "estar hecho un mar de lágrimas"
"cry like a baby" "llorar a mares"
"cry like a baby" "llorar a moco tendido"
"cuckold somebody" "ponerle  cuernos"
"cuckold somebody" "ponerle los cachos"
"cut classes" "hacerse la rabona"
"defend with all one's might" "defender a capa y espada"
"defend with all one's might" "defenderse como gato boca arriba"
"defend with all one's might" "ponerse como una fiera"
die "descansar en paz"
die "estirar la pata"
die fallecer
die morirse
die "pasar a mejor vida"
dismiss "bortarle del trabajo"
dismiss botar
dismiss despedirle
dismiss "echar a la calle"
dismiss "echar de la empresa"
dismiss "echar del trabajo"
dismiss echarlo
dismiss "poner de paticas en la calle"
dismiss "poner de patitas en la calle"
"dodge the issue" "darle la vuelta"
"dodge the issue" "lavarse las manos"
"dodge the issue" "sacar el cuerpo"
"dodge the issue" zafarse
double-cross "jugar a dos cartas"
double-cross "ser doble cara"
double-cross "ser dos caras"
double-cross "ser un falso"
double-cross "tener dos caras"
"earn one's living" "ganarse la vida"
"earn one's living" "seguir adelante"
"eat like a horse" "comer como cerdo"
"eat like a horse" "comer como chancho"
"eat like a horse" "comer como condenado"
"eat like a horse" "comer como una vaca"
"eat like a horse" hartar
"eat like a horse" "mejor darle de vestir que darle de comer"
"eat like a horse" "no para de comer"
"eat like a horse" "ser comelón"
"eat like a horse" "tener buen diente"
exaggerate "agrandar las cosas"
exaggerate exagerar
"fall for it" "caer en la trampa"
"fall for it" "tragar el anzuelo"
"fly off at a tangent" "dar vueltas"
"fly off at a tangent" "irse por la tangente"
"fly off at a tangent" "irse por las ramas"
"fly off at a tangent" "salirse por la tangente"
"forget what one was about to say" írsele
"forget what one was about to say" "írsele la onda"
"foul one's own nest" "echarse tierra"
"foul one's own nest" "escupir al cielo"
"gather money for a party" "hacer una vaca"
"gather money for a party" "recolectar fondos"
"get drunk" embriagarse
"get drunk" jumarse
"get drunk" "pegarse una borrachera"
"get into a fine mess" "meterse en camisa de once varas"
"get into a fine mess" "meterse en enredos"
"get into a fine mess" "meterse en un berenjenal"
"get into a fine mess" "meterse en un lío"
"get it straight from the horse's mouth" "saber de buena fuente"
"get it straight from the horse's mouth" "saber de primera mano"
"get out of the way" "quitar de en medio"
"get out of the way" "quitar de encima"
"get out of the way" "quitar del camino"
"get out of the way" "quitar del medio"
"get paunch" engordarse
"get paunch" "estar barrigón"
"get paunch" "estar panzón"
"get soaked to the skin" empaparse
"get soaked to the skin" ensoparse
"get soaked to the skin" "mojarse hasta los huesos"
"get soaked to the skin" "quedar empapado"
"get soaked to the skin" "quedar hecho sopa"
"get to the point" "ir al grano"
"get to the point" "ir directo"
"get up on the wrong side of the bed" "levantarse con el pie izquierdo"
"get up on the wrong side of the bed" "levantarse del pie izquierdo"
"get up very early" madrugar
"give someone the creeps" "meter miedo"
"give someone the creeps" "ponérsele los pelos de punta"
"give up" "darse por vencido"
"give up" rendirse
"give up" "tirar la toalla"
"go off" correrse
"go off" huir
"go off" "patas para qué te quiero"
"go off" "poner los pies en polvorosa"
"go on the game" "dedicarse a la vida alegre"
"go on the game" "ser de la vida"
"go on the game" "tirarse a la mala vida"
"go peddle your papers" "mandar a freír espárragos"
"go peddle your papers" "mandar a freír monos"
"go peddle your papers" "mandar a la mierda"
"go peddle your papers" "mandar al demonio"
"go peddle your papers" "mandar al diablo"
"go peddle your papers" "mandar al infierno"
"go peddle your papers" "mandar al quinto infierno"
"go peddle your papers" "mandar de paseo"
"go through murder" "pasar las de caín"
"go through murder" "pasarla mal"
"go through murder" "vérselas negras"
"go to enormous expense" "botar la casa por la ventana"
"go to enormous expense" "tirar la casa por la ventana"
"have a hard time" "sudar la gota gorda"
"have bats in the belfry" "andar mal de la cabeza"
"have bats in the belfry" "está rayado"
"have bats in the belfry" "estar chiflado"
"have bats in the belfry" "patinarle el coco"
"have nothing to do with something" "no tener arte ni parte"
"have nothing to do with something" "no tener nada que ver"
"have nothing to do with something" "no tener vela en el entierro"
"have pull" "estar bien parado"
"have pull" "tener ""pull"""
"have pull" "tener  padrino"
"have serious consequences" "acabar mal"
"have serious consequences" "traer cola"
"have someone by the neck" "tener agarrado de los huevos"
"have the upper hand" "tener la sartén por el mango"
"have the upper hand" "tener voz y voto"
"have to do with" "tener que ver con"
"hit the nail on the head" "dar en el clavo"
"hit the nail on the head" "dar en la tecla"
"hush up" "acabar con"
"hush up" archivar
"hush up" cerrar
"keep one's mouth shut" "no abrir la boca"
"keep one's mouth shut" "no decir esta boca es mía"
"keep one's mouth shut" "no decir ni esta boca es mía"
"keep one's mouth shut" "no decir ni pío"
"keep one's mouth shut" "no decir palabra"
"kick the bucket" "estirar la pata"
"kick the bucket" "irse al otro mundo"
"kick the bucket" "no contar el cuento"
"kick up a row" "armar tremendo lío"
"kick up a row" "armar un despelote"
"kick up a row" "armar un escándalo"
"kick up a row" "armarse la gorda"
"kick up a row" "formar  la de san Quintín"
"kill hunger" "matar el hambre"
"kill time" "matar el tiempo"
"kill two birds with one stone" "matar dos pájaros de un tiro"
"know where the shoe pinches" "conocer su lado flaco"
"know where the shoe pinches" "saber de qué pata cojea"
"know where the shoe pinches" "saber dónde le aprieta el zapato"
"lead a fast life" "andar  de farra"
"leave no stone unturned" "hacer hasta lo imposible"
"leave no stone unturned" "hacer lo imposible"
"leave no stone unturned" "hacer lo posible y lo imposible"
"leave no stone unturned" "mover cielo y tierra"
"leave no stone unturned" "mover cielo, mar y tierra"
"leave no stone unturned" "remover cielo y tierra"
"live on another" mantenido
"live on another" "ser un arrimado"
"live on another" "vivir del cuento"
"look out of the corner of one's eye" "mirar con el rabo del ojo"
"look out of the corner of one's eye" "mirar de reojo"
"look out of the corner of one's eye" "ver de reojo"
"loosen one's tongue" "ser lengua larga"
"loosen one's tongue" "soltar la lengua"
"lose one's mind" calentarse
"lose one's mind" "perder el control"
"lose one's mind" "perder los estribos"
"lose one's mind" "perder la cabeza"
"make a mistake" "calcular mal"
"make a mistake" fallar
"make a mistake" "fallar el tiro"
"make advances to a woman" "echarle los perros"
"make advances to a woman" levantársela
"make fly off the handle" "sacar de quicio"
"make fly off the handle" "sacar de sus casillas"
"make great efforts to get something" "echar el hígado por la boca"
"make great efforts to get something" "esforzarse a lo máximo"
"make great efforts to get something" "romperse el alma"
"make great efforts to get something" "romperse el lomo"
"make great efforts to get something" "romperse la madre"
"make great efforts to get something" "sudar la gota gorda"
"make one mistake after another" "no dar pie con bola"
"make one mistake after another" "no dar pie en bola"
"make one mistake after another" "salirle todo mal"
"make one's way through" "abrir camino"
"make one's way through" "abrir paso"
"manage to" arreglárselas
"manage to" defenderse
"manage to" ingeniarselas
"manage to" "salir adelante"
miss "echar de menos"
miss extrañar
"not be fit to a candle to" "no estar a la altura de"
"not be fit to a candle to" "no haber punto de comparación"
"not be fit to a candle to" "no llegarle  a la suela del zapato"
"not be fit to a candle to" "no llegarle a la altura del zapato de"
"not be fit to a candle to" "no llegarle a los talones"
"not be fit to a candle to" "no llegarle ni a los talones"
"not be fit to a candle to" "no llegarle ni a los zapatos"
"not to give a damn" "no importar un comino"
"not to give a damn" "no importarle un bledo"
"not to give a damn" "no importarle un pepino"
"not to give a damn" "no importarle un pito"
"not to give a damn" "no importarle un rábano"
"not to give a damn" "no importarle verga"
"not to know the first thing" "no distinguir lo blanco de lo negro"
"not to know the first thing" "no saber nada"
"not to know the first thing" "no saber ni cómo se llama"
"not to know the first thing" "no saber ni donde está parado"
"not to know the first thing" "no sabre dónde tiene la cabeza"
"not to know which way to turn" "caérsele la cara de vergüenza"
"not to know which way to turn" "no saber dónde meterse"
"not to know which way to turn" "querer que se lo trague la tierra"
"not to understand a word of it" "no saber ni jota"
"not to understand a word of it" "no tener ni idea"
"occur very frequently" "de lo más normal"
"occur very frequently" "el pan nuestro de cada día"
oppose contradercirle
"out of the frying pan and into the fire" "de mal en peor"
"out of the frying pan and into the fire" "salir de guatemala y caer en guatepeor"
"out of the frying pan and into the fire" "salir de guatemala y entrar en guatepeor"
"pass by without stopping" "pasar de largo"
"pass by without stopping" "seguir de largo"
"pay up" "aflojar el billete"
"pay up" "aflojar el dinero"
"play a dirty trick" "hacerle una jugarreta"
"play a dirty trick" "hacerle una mala jugada"
"play a dirty trick" "jugarle sucio"
"play a dirty trick" "jugarle una mala pasada"
"prick up one's ears" "parar la oreja"
"prick up one's ears" "parar las antenas"
"prick up one's ears" "ser todo oídos"
"pull a fast one on somebody" "dar gato por liebre"
"pull all one's eggs in one basket" "jugarse el todo por el todo"
"pull all one's eggs in one basket" "poner todos los huevos en una  canasta"
"pull someone's leg" burlarse
"pull someone's leg" "tomarle el pelo"
"pull the chestnuts out of fire" "echarle una mano"
"pull the chestnuts out of fire" "sacarle de aprietos"
"put one's finger on it" "dar en el blanco"
"put one's finger on it" "poner el dedo en la llaga"
"put one's foot down" "ponerle en cintura"
"put one's foot in it" "meter la pata"
"put someone on the carpet" "darle un sermón"
"put someone on the carpet" "echarle bronca"
"put someone on the carpet" "halar las orejas"
"put someone on the carpet" "leerle la cartilla"
"put someone on the carpet" putearle
"put someone on the carpet" reprenderlo
"put the cart before the horse" "empezar de atrás para adelante"
"put the cart before the horse" "hacer las cosas al revés"
"put the cart before the horse" "poner la carreta delante de los bueyes"
"rack one's brains" "romperse la cabeza"
"rain bucketsful" "caer un aguacero"
"rain bucketsful" "llover a cántaros"
"rain bucketsful" "llover torrencialmente"
realize "caer en  cuenta"
realize "darse cuenta"
"remain an old maid" "quedarse para vestir santos"
"remain an old maid" "quedarse solterona"
"run away" "hacerse humo"
"run away" largarse
"run away" "poner tierra  por medio"
"run away" "salir fletado"
"run away" "salir volando"
"run like a hare" "correr como alma que lleva el diablo"
"run smoothly" "ir de maravilla"
"run smoothly" "ir viento en popa"
"run smoothly" "ir viento en popa y a toda vela"
"run smoothly" "marchar sobre ruedas"
"run someone down" "mandarlo al diablo"
"run someone down" "poner como trapo"
"run the risk" "arriesgarlo todo"
"run the risk" arriesgarse
"run the risk" "poner todos los huevos en la misma canasta"
"run the risk" "tirar el último cartucho"
"say to oneself" "decir para sí"
"say to oneself" "decir para sus adentros"
"say to oneself" decirse
"sell a pig in a poke" "dar gato por liebre"
"sell a pig in a poke" "pasar gato por liebre"
"set the table" "poner la mesa"
"show off" creérsela
"show off" "darse aires"
"show off" "darse de mucho"
"show off" "darse importancia"
"show one's true colors" "enseñar el cobre"
"show one's true colors" "mostrar el cobre"
"show one's true colors" "sacar las uñas"
"show one's true colors" "sacar los dientes"
"sit on the fence" "nadar entre dos aguas"
"sit on the fence" "no saber qué hacer"
"sit on the fence" "verse entre la espada y la pared"
"sleep on it" "consultar con la almohada"
"sleep on it" "consultarlo con la almohada"
"sleep on it" "pensarlo bien"
soft-soap cepillarle
soft-soap "chuparle las medias"
soft-soap "darle coba"
soft-soap lambisconear
soft-soap "pasarle la brocha"
spy "seguir la pista"
"stand someone" "caerle pesado"
"stand someone" "no poder aguantar a alguien"
"stand someone" "no poder tragar a alguien"
"stand someone" "no poder ver ni en pintura"
"stand someone" "no poder ver ni pintado"
"stand someone" "no poderlo ni ver"
"stand someone" "tenerle rabia"
"stick one's nose in other's business" entrometerse
"stick one's nose in other's business" "meter cuchara"
"stick one's nose in other's business" "meter la cuchara"
"stick one's nose in other's business" "meter la nariz"
"stick one's nose in other's business" "ser metiche"
"suffer from a hangover" "tener  resaca"
"suffer from a hangover" "tener goma"
"swear a blue streak" "echar  sapos y culebras"
"swear a blue streak" "mandar a la mierda"
"take down a peg, to humble" "bajarle los humos"
"take it lying down" "aguantar callado"
"take it lying down" "aguantar de todo"
"take it lying down" "aguantar la mecha"
"take it lying down" "aguantar la vela"
"take the intervening day off" "hacer puente"
"take to one's heels" "correr a toda velocidad"
"take to one's heels" "poner pies en polvorosa"
"talk turkey" "hablar de frente"
"talk turkey" "hablar sin pelos en la lengua"
"talk turkey" "llamar al pan, pan y al vino, vino"
"talk turkey" "llamar las cosas por su nombre"
"tod someone's footsteps" "no dejar ni a sol ni a sombra"
"tod someone's footsteps" "no dejar ni respirar"
"tod someone's footsteps" "no dejar ni un minuto"
"tod someone's footsteps" "no perderle ni pie ni pisada"
"trap someone" "poner trabas"
"try one's luck" "probar suerte"
"try to get blood from a turnip" "bajar cielo y tierra"
"try to get blood from a turnip" "pedir la luna y las estrellas"
"try to get blood from a turnip" "pedir peras al olmo"
"turn a blind eye" "hacer la vista gorda"
"turn a blind eye" "hacerse como si nada"
"turn a blind eye" "hacerse de la vista gorda"
"turn a blind eye" "hacerse el de la vista gorda"
"turn a blind eye" "hacerse el disimulado"
"turn a deaf ear" "hacerse el chancho rengo"
"turn a deaf ear" "hacerse el desentendido"
"turn a deaf ear" "hacerse el tonto"
"turn one's back on someone" "darle la espalda"
"turn one's back on someone" "no hacerle caso"
"turn out contrary to expectations" "dar la vuelta la tortilla"
"turn out contrary to expectations" "darse vuelta la tortilla"
"turn out contrary to expectations" "virarse la tortilla"
"turn something to one's advantage" aprovecharse
"turn something to one's advantage" "buscar su propio beneficio"
"turn something to one's advantage" "llevar el agua a su molino"
"wed after the woman has become pregnant" "casarse apurado"
"wed after the woman has become pregnant" "casarse obligado"
"wed after the woman has become pregnant" "casarse porque metió las patas"
"wed after the woman has become pregnant" "salir con su domingo siete"
wink guiñar
"wrap someone around one's little finger" "echarse al bolsillo"
"wrap someone around one's little finger" "meterse en el bolsillo"
"wrap someone around one's little finger" "tenerles comprados"
"wrap someone around one's little finger" "tenerles ganados"
"shrink back" acobardarse
fight pelear
fight "tener un agarrón"
"eat too much" empacharse
"eat too much" hartarse
"get angry" enojarse
junk cachivaches
drizzle garúa
drizzle llovizna
pseudo-rifined cursi
sleep dormirse
sleep "echar un pestañazo"
football fútbol
football futbol
forward delantero
"goal scorer" artillero
"goal scorer" goleador
"center half" mediocampista
fullback defensa
goalkeeper arquero
cheeks cachetes
cheeks mejillas
"adam's apple" manzana
